,single_player_video_game,co_op_mode,multiplayer_video_game,player_versus_player,shared_splitscreen_multiplayer,lang,dates
365,4231930.0,281947.0,1466975.0,37828.0,19601.0,en,2020-01-01
366,4489450.0,296471.0,1541065.0,33903.0,15188.0,en,2020-01-02
367,4298335.0,292331.0,1531384.0,32533.0,14777.0,en,2020-01-03
368,4316598.0,288911.0,1551630.0,32786.0,14322.0,en,2020-01-04
369,4402224.0,291205.0,1567758.0,30488.0,13058.0,en,2020-01-05
370,4221230.0,283513.0,1495799.0,30167.0,13601.0,en,2020-01-06
371,4027465.0,271379.0,1440985.0,30176.0,13707.0,en,2020-01-07
372,3956254.0,259610.0,1464183.0,30250.0,13656.0,en,2020-01-08
373,3969129.0,263306.0,1436918.0,29830.0,14305.0,en,2020-01-09
374,3918814.0,263248.0,1442650.0,36621.0,19505.0,en,2020-01-10
375,3971811.0,275792.0,1454019.0,39892.0,22499.0,en,2020-01-11
376,4196055.0,289522.0,1504640.0,36689.0,18832.0,en,2020-01-12
377,4083125.0,276490.0,1469182.0,44589.0,25795.0,en,2020-01-13
378,3965909.0,266753.0,1454870.0,47537.0,28045.0,en,2020-01-14
379,3947458.0,259885.0,1409513.0,37891.0,20368.0,en,2020-01-15
380,4000576.0,273412.0,1474814.0,37189.0,18615.0,en,2020-01-16
381,3941784.0,258659.0,1418295.0,35827.0,17833.0,en,2020-01-17
382,3909027.0,273383.0,1428012.0,33047.0,15979.0,en,2020-01-18
383,4319151.0,297320.0,1575820.0,34003.0,16693.0,en,2020-01-19
384,3989228.0,274397.0,1462270.0,32771.0,15825.0,en,2020-01-20
385,3834238.0,263653.0,1429650.0,31887.0,16075.0,en,2020-01-21
386,3775763.0,252003.0,1397302.0,31978.0,15707.0,en,2020-01-22
387,3710394.0,250776.0,1374007.0,33376.0,16427.0,en,2020-01-23
388,3692425.0,255359.0,1377608.0,33178.0,18413.0,en,2020-01-24
389,3782138.0,263539.0,1403729.0,33937.0,16627.0,en,2020-01-25
390,3910265.0,272470.0,1464425.0,33963.0,18828.0,en,2020-01-26
391,3826499.0,262111.0,1444519.0,31434.0,16541.0,en,2020-01-27
392,3732729.0,257563.0,1397261.0,32398.0,16603.0,en,2020-01-28
393,3729877.0,249555.0,1394389.0,32749.0,17565.0,en,2020-01-29
394,3643815.0,247719.0,1364124.0,31811.0,17076.0,en,2020-01-30
395,3552308.0,241688.0,1341587.0,31487.0,16278.0,en,2020-01-31
396,3608368.0,252214.0,1359301.0,29137.0,14068.0,en,2020-02-01
397,3885234.0,265334.0,1447713.0,31026.0,14961.0,en,2020-02-02
398,3551382.0,241260.0,1335488.0,28629.0,14120.0,en,2020-02-03
399,3579688.0,243646.0,1359439.0,33462.0,14132.0,en,2020-02-04
400,3639695.0,245191.0,1376357.0,31552.0,13896.0,en,2020-02-05
401,3613967.0,256197.0,1357895.0,29667.0,14572.0,en,2020-02-06
402,3567126.0,239960.0,1335894.0,29924.0,14381.0,en,2020-02-07
403,3611780.0,246834.0,1354305.0,28394.0,12786.0,en,2020-02-08
404,3895539.0,266514.0,1452726.0,30024.0,13895.0,en,2020-02-09
405,3792977.0,255064.0,1400554.0,28872.0,13564.0,en,2020-02-10
406,3604283.0,240907.0,1338705.0,29625.0,13854.0,en,2020-02-11
407,3501456.0,234534.0,1297558.0,29418.0,14008.0,en,2020-02-12
408,3472795.0,231919.0,1289454.0,29220.0,13504.0,en,2020-02-13
409,3589761.0,261811.0,1317597.0,31783.0,15994.0,en,2020-02-14
410,3707579.0,279932.0,1380182.0,29947.0,12795.0,en,2020-02-15
411,3988793.0,283529.0,1486413.0,32635.0,13857.0,en,2020-02-16
412,3854573.0,266019.0,1435583.0,37200.0,16427.0,en,2020-02-17
413,3773286.0,258802.0,1422897.0,36250.0,15003.0,en,2020-02-18
414,3651514.0,247445.0,1368475.0,36650.0,15620.0,en,2020-02-19
415,3615297.0,245388.0,1362164.0,33510.0,14294.0,en,2020-02-20
416,3532879.0,243651.0,1330545.0,31376.0,13245.0,en,2020-02-21
417,3628911.0,251945.0,1354451.0,30475.0,12265.0,en,2020-02-22
418,3821953.0,265411.0,1449808.0,31527.0,12800.0,en,2020-02-23
419,3733798.0,258560.0,1405055.0,31481.0,13361.0,en,2020-02-24
420,3655911.0,242950.0,1344891.0,31670.0,13926.0,en,2020-02-25
421,3491956.0,240278.0,1313708.0,30764.0,13342.0,en,2020-02-26
422,3475626.0,249101.0,1338852.0,31715.0,13437.0,en,2020-02-27
423,3477923.0,257650.0,1365951.0,31978.0,12865.0,en,2020-02-28
424,3544144.0,264027.0,1374851.0,33273.0,12598.0,en,2020-02-29
425,3845332.0,283465.0,1479467.0,33728.0,13502.0,en,2020-03-01
426,3748366.0,265431.0,1393012.0,33510.0,13216.0,en,2020-03-02
427,3602541.0,255826.0,1339033.0,33738.0,14003.0,en,2020-03-03
428,3578204.0,254112.0,1320475.0,32754.0,13579.0,en,2020-03-04
429,3546887.0,252461.0,1333180.0,32325.0,13436.0,en,2020-03-05
430,3523277.0,254738.0,1329090.0,33701.0,13507.0,en,2020-03-06
431,3549321.0,260516.0,1353660.0,32025.0,12432.0,en,2020-03-07
432,3810033.0,277002.0,1439882.0,32701.0,12993.0,en,2020-03-08
433,3733651.0,259191.0,1382239.0,33469.0,13397.0,en,2020-03-09
434,3603107.0,258062.0,1381919.0,33945.0,13549.0,en,2020-03-10
435,3615923.0,257253.0,1375938.0,37033.0,13855.0,en,2020-03-11
436,3401428.0,247724.0,1316932.0,33243.0,12649.0,en,2020-03-12
437,3441785.0,259697.0,1408704.0,33527.0,12818.0,en,2020-03-13
438,3717979.0,291301.0,1482450.0,36279.0,13373.0,en,2020-03-14
439,4071696.0,309292.0,1596677.0,40719.0,15930.0,en,2020-03-15
440,3728792.0,288304.0,1483555.0,40659.0,15400.0,en,2020-03-16
441,3721723.0,288990.0,1484820.0,40848.0,15791.0,en,2020-03-17
442,3864682.0,296636.0,1536102.0,41189.0,16377.0,en,2020-03-18
443,4069272.0,310413.0,1632910.0,46103.0,17918.0,en,2020-03-19
444,4228974.0,315295.0,1710069.0,46274.0,15549.0,en,2020-03-20
445,4516308.0,339949.0,1827399.0,46442.0,17220.0,en,2020-03-21
446,4760522.0,364025.0,1924486.0,50870.0,20141.0,en,2020-03-22
447,4418783.0,327405.0,1771790.0,46942.0,17816.0,en,2020-03-23
448,4535725.0,322756.0,1751220.0,45065.0,16340.0,en,2020-03-24
449,4450649.0,329855.0,1756356.0,45060.0,16325.0,en,2020-03-25
450,4482410.0,330810.0,1781772.0,45123.0,17550.0,en,2020-03-26
451,4849986.0,367213.0,1942739.0,128303.0,17112.0,en,2020-03-27
452,5035623.0,369193.0,1952226.0,55287.0,18109.0,en,2020-03-28
453,5311137.0,382967.0,2108479.0,48085.0,17629.0,en,2020-03-29
454,4892951.0,365083.0,1934962.0,47270.0,17384.0,en,2020-03-30
455,4704616.0,364708.0,1889022.0,46820.0,18656.0,en,2020-03-31
456,4645022.0,359809.0,1855549.0,45939.0,17238.0,en,2020-04-01
457,4782512.0,366739.0,1873907.0,46275.0,19610.0,en,2020-04-02
458,4879526.0,366576.0,1898476.0,48819.0,20467.0,en,2020-04-03
459,5183309.0,386950.0,1987892.0,47723.0,18059.0,en,2020-04-04
460,5234445.0,401317.0,2037700.0,48665.0,19901.0,en,2020-04-05
461,5165632.0,374787.0,1961256.0,46201.0,18423.0,en,2020-04-06
462,4711957.0,365693.0,1854250.0,46639.0,18846.0,en,2020-04-07
463,4694227.0,360343.0,1840885.0,46500.0,17298.0,en,2020-04-08
464,4840661.0,374097.0,1890751.0,48827.0,19903.0,en,2020-04-09
465,5226001.0,387934.0,1988325.0,51787.0,21616.0,en,2020-04-10
466,5251720.0,384209.0,2004553.0,47889.0,17599.0,en,2020-04-11
467,5548682.0,413881.0,2072955.0,50180.0,18783.0,en,2020-04-12
468,5437741.0,402585.0,2034949.0,52413.0,19111.0,en,2020-04-13
469,5011589.0,384072.0,1970364.0,57781.0,19708.0,en,2020-04-14
470,4929746.0,371490.0,1921503.0,55290.0,18008.0,en,2020-04-15
471,4858619.0,363884.0,1910552.0,59820.0,19542.0,en,2020-04-16
472,4991063.0,378226.0,1954415.0,60226.0,23629.0,en,2020-04-17
473,5177648.0,390789.0,2024229.0,56621.0,21210.0,en,2020-04-18
474,5331815.0,405365.0,2055840.0,54471.0,19084.0,en,2020-04-19
475,4995178.0,375249.0,1936260.0,50354.0,18202.0,en,2020-04-20
476,4878134.0,361742.0,1901377.0,48834.0,17251.0,en,2020-04-21
477,4920640.0,372060.0,1918549.0,50116.0,17919.0,en,2020-04-22
478,4809777.0,358247.0,1862153.0,49960.0,17912.0,en,2020-04-23
479,4714916.0,360165.0,1834416.0,46275.0,16837.0,en,2020-04-24
480,5285269.0,372288.0,2222929.0,47850.0,16954.0,en,2020-04-25
481,5265255.0,393034.0,2021118.0,50479.0,17754.0,en,2020-04-26
482,4976761.0,371698.0,1929703.0,49905.0,16637.0,en,2020-04-27
483,4773924.0,364973.0,1877597.0,51628.0,16157.0,en,2020-04-28
484,4845899.0,386947.0,1940502.0,54269.0,17169.0,en,2020-04-29
485,4981195.0,379022.0,1925848.0,50048.0,17076.0,en,2020-04-30
486,4984339.0,380303.0,1918510.0,49333.0,17348.0,en,2020-05-01
487,4986404.0,389761.0,1950585.0,49831.0,15904.0,en,2020-05-02
488,5133611.0,393492.0,1979084.0,49098.0,16874.0,en,2020-05-03
489,5090592.0,379154.0,1941835.0,49682.0,15915.0,en,2020-05-04
490,4879021.0,358105.0,1906979.0,48048.0,16332.0,en,2020-05-05
491,4724685.0,350452.0,1839200.0,46464.0,17122.0,en,2020-05-06
492,4654844.0,347474.0,1814595.0,45396.0,16931.0,en,2020-05-07
493,4563985.0,334588.0,1775550.0,41942.0,16581.0,en,2020-05-08
494,4622124.0,340327.0,1793095.0,41505.0,16041.0,en,2020-05-09
495,4792956.0,346553.0,1849210.0,41900.0,17262.0,en,2020-05-10
496,4599936.0,337905.0,1818526.0,41338.0,16361.0,en,2020-05-11
497,4570864.0,332252.0,1865898.0,40522.0,15997.0,en,2020-05-12
498,4560995.0,336126.0,1837517.0,42193.0,16711.0,en,2020-05-13
499,4593956.0,340783.0,1848124.0,56050.0,16865.0,en,2020-05-14
500,4550218.0,333257.0,1853276.0,61957.0,15975.0,en,2020-05-15
501,4658419.0,332889.0,1791031.0,53737.0,14464.0,en,2020-05-16
502,4804060.0,367206.0,1950956.0,53954.0,16739.0,en,2020-05-17
503,4587440.0,333135.0,1868308.0,50707.0,15970.0,en,2020-05-18
504,4361007.0,322560.0,1730351.0,47649.0,15589.0,en,2020-05-19
505,4250534.0,313809.0,1680312.0,45307.0,16270.0,en,2020-05-20
506,4258469.0,337951.0,1696592.0,43119.0,15432.0,en,2020-05-21
507,4271048.0,362033.0,1711388.0,41079.0,15217.0,en,2020-05-22
508,4519913.0,374919.0,1777593.0,39890.0,14679.0,en,2020-05-23
509,4578804.0,362458.0,1771617.0,40181.0,15231.0,en,2020-05-24
510,4597439.0,357327.0,1792321.0,41331.0,15935.0,en,2020-05-25
511,4425406.0,360265.0,1755211.0,41929.0,17011.0,en,2020-05-26
512,4228889.0,352258.0,1699597.0,39795.0,15143.0,en,2020-05-27
513,4168023.0,346789.0,1656789.0,38063.0,15275.0,en,2020-05-28
514,4067194.0,326577.0,1595655.0,37711.0,15843.0,en,2020-05-29
515,4014677.0,310293.0,1568292.0,36891.0,14216.0,en,2020-05-30
516,4143211.0,312004.0,1618023.0,38604.0,14311.0,en,2020-05-31
517,3948641.0,294336.0,1508851.0,36033.0,15649.0,en,2020-06-01
518,3859407.0,283926.0,1512396.0,35197.0,15032.0,en,2020-06-02
519,3875455.0,289749.0,1502852.0,35455.0,15323.0,en,2020-06-03
520,3928749.0,294232.0,1523782.0,38185.0,15846.0,en,2020-06-04
521,3933019.0,295748.0,1546466.0,37190.0,16454.0,en,2020-06-05
522,4199593.0,308975.0,1627186.0,36861.0,16089.0,en,2020-06-06
523,4623154.0,323561.0,1893166.0,37635.0,16152.0,en,2020-06-07
524,4388785.0,303862.0,1884100.0,39107.0,17920.0,en,2020-06-08
525,4116797.0,300080.0,1665029.0,35819.0,15585.0,en,2020-06-09
526,4095019.0,292839.0,1614654.0,36428.0,15553.0,en,2020-06-10
527,4223357.0,322557.0,1698321.0,48616.0,15084.0,en,2020-06-11
528,4460724.0,342885.0,1766148.0,62130.0,14332.0,en,2020-06-12
529,4211598.0,315380.0,1635360.0,46184.0,14507.0,en,2020-06-13
530,4297424.0,315308.0,1652694.0,43079.0,15132.0,en,2020-06-14
531,4182370.0,311479.0,1634217.0,42953.0,16262.0,en,2020-06-15
532,4038525.0,302020.0,1595263.0,41009.0,15950.0,en,2020-06-16
533,3966979.0,287200.0,1531743.0,37947.0,14813.0,en,2020-06-17
534,4069009.0,292296.0,1585616.0,42386.0,15254.0,en,2020-06-18
535,4297856.0,297503.0,1595049.0,39766.0,14667.0,en,2020-06-19
536,4305981.0,296012.0,1582697.0,39132.0,14547.0,en,2020-06-20
537,4601400.0,306300.0,1627108.0,41202.0,16076.0,en,2020-06-21
538,4279698.0,326805.0,1603287.0,40366.0,15414.0,en,2020-06-22
539,4044569.0,318300.0,1548682.0,38287.0,14758.0,en,2020-06-23
540,3893535.0,302893.0,1517846.0,37535.0,14597.0,en,2020-06-24
541,3826223.0,285208.0,1491369.0,36179.0,15534.0,en,2020-06-25
542,3820815.0,287559.0,1488398.0,36600.0,15148.0,en,2020-06-26
543,3959802.0,301913.0,1534491.0,36759.0,15097.0,en,2020-06-27
544,4099785.0,312326.0,1566024.0,37786.0,15720.0,en,2020-06-28
545,3960276.0,300828.0,1542619.0,38297.0,15858.0,en,2020-06-29
546,3800809.0,293820.0,1519147.0,37750.0,14290.0,en,2020-06-30
547,3785147.0,282885.0,1489728.0,36495.0,14908.0,en,2020-07-01
548,3783428.0,279450.0,1503627.0,36108.0,14942.0,en,2020-07-02
549,3738947.0,277845.0,1462563.0,34597.0,14543.0,en,2020-07-03
550,3817258.0,281948.0,1493490.0,34076.0,13905.0,en,2020-07-04
551,3979797.0,291418.0,1555337.0,35199.0,14911.0,en,2020-07-05
552,3955269.0,294038.0,1538114.0,37484.0,16105.0,en,2020-07-06
553,3846686.0,286666.0,1505675.0,35000.0,14425.0,en,2020-07-07
554,3854143.0,286321.0,1511804.0,34867.0,14886.0,en,2020-07-08
555,3803126.0,287894.0,1486670.0,34125.0,14727.0,en,2020-07-09
556,3822001.0,286639.0,1482457.0,33871.0,14419.0,en,2020-07-10
557,3905651.0,296398.0,1525077.0,33842.0,13762.0,en,2020-07-11
558,4099111.0,302645.0,1641174.0,36930.0,15554.0,en,2020-07-12
559,4048905.0,295568.0,1654804.0,39420.0,17956.0,en,2020-07-13
560,3989918.0,290085.0,1592176.0,36656.0,15218.0,en,2020-07-14
561,3884626.0,284377.0,1573801.0,35751.0,14510.0,en,2020-07-15
562,3879980.0,279718.0,1570781.0,35279.0,15370.0,en,2020-07-16
563,4019607.0,294151.0,1705771.0,34517.0,14847.0,en,2020-07-17
564,4129311.0,299656.0,1739102.0,32908.0,13668.0,en,2020-07-18
565,4270085.0,303337.0,1772353.0,34874.0,14893.0,en,2020-07-19
566,4260741.0,305428.0,1728163.0,35698.0,16217.0,en,2020-07-20
567,4000563.0,302698.0,1658209.0,33885.0,14878.0,en,2020-07-21
568,3960538.0,318581.0,1667139.0,33802.0,15261.0,en,2020-07-22
569,4124510.0,380136.0,1777356.0,34530.0,14896.0,en,2020-07-23
570,4039349.0,359386.0,1718039.0,32983.0,14239.0,en,2020-07-24
571,4087500.0,332668.0,1693120.0,33394.0,14081.0,en,2020-07-25
572,4295293.0,331714.0,1757632.0,34874.0,15512.0,en,2020-07-26
573,4145251.0,325189.0,1719943.0,35402.0,15788.0,en,2020-07-27
574,3990114.0,311096.0,1650325.0,32605.0,14019.0,en,2020-07-28
575,3882152.0,298521.0,1589609.0,32261.0,14083.0,en,2020-07-29
576,3807723.0,300049.0,1584934.0,31384.0,13486.0,en,2020-07-30
577,3693579.0,299002.0,1534731.0,30517.0,13331.0,en,2020-07-31
578,3778098.0,304545.0,1548371.0,29128.0,11997.0,en,2020-08-01
579,4159374.0,353159.0,1700362.0,33848.0,13091.0,en,2020-08-02
580,3924039.0,309539.0,1597684.0,30966.0,13512.0,en,2020-08-03
581,3793969.0,303415.0,1540634.0,29500.0,12100.0,en,2020-08-04
582,3749555.0,295165.0,1513801.0,29960.0,12782.0,en,2020-08-05
583,3734769.0,288108.0,1603561.0,29851.0,12732.0,en,2020-08-06
584,3730173.0,285638.0,1495178.0,29789.0,12972.0,en,2020-08-07
585,3782784.0,287923.0,1511969.0,29102.0,13146.0,en,2020-08-08
586,4086932.0,301831.0,1645533.0,30630.0,13483.0,en,2020-08-09
587,3903050.0,291302.0,1543358.0,32161.0,13833.0,en,2020-08-10
588,3685252.0,289592.0,1468258.0,31880.0,13288.0,en,2020-08-11
589,3675605.0,281705.0,1454552.0,30686.0,12846.0,en,2020-08-12
590,3700038.0,296347.0,1507406.0,30428.0,13268.0,en,2020-08-13
591,3682464.0,316915.0,1517845.0,31444.0,13616.0,en,2020-08-14
592,3796411.0,291934.0,1539518.0,30304.0,13187.0,en,2020-08-15
593,4099129.0,302304.0,1650947.0,31923.0,13680.0,en,2020-08-16
594,3827784.0,291004.0,1537887.0,33196.0,14999.0,en,2020-08-17
595,3747080.0,280699.0,1500937.0,29878.0,13337.0,en,2020-08-18
596,3710051.0,283505.0,1490316.0,32261.0,13433.0,en,2020-08-19
597,3719411.0,318903.0,1496274.0,46000.0,12967.0,en,2020-08-20
598,3809836.0,313512.0,1542022.0,53290.0,13362.0,en,2020-08-21
599,3810649.0,305553.0,1530393.0,45782.0,13335.0,en,2020-08-22
600,4168876.0,323959.0,1867258.0,44846.0,14381.0,en,2020-08-23
601,3959251.0,308595.0,1554627.0,45599.0,14103.0,en,2020-08-24
602,3884988.0,306857.0,1585798.0,48414.0,14670.0,en,2020-08-25
603,3832455.0,349920.0,1586045.0,80908.0,13649.0,en,2020-08-26
604,3935408.0,369885.0,1636795.0,82147.0,13399.0,en,2020-08-27
605,3918928.0,331518.0,1615853.0,57802.0,13368.0,en,2020-08-28
606,3978280.0,310385.0,1617867.0,46517.0,13247.0,en,2020-08-29
607,4139978.0,311301.0,1720284.0,43574.0,14182.0,en,2020-08-30
608,3911593.0,292868.0,1587945.0,42256.0,13815.0,en,2020-08-31
609,3670316.0,282417.0,1504256.0,47311.0,13601.0,en,2020-09-01
610,3794183.0,283075.0,1637950.0,45532.0,12405.0,en,2020-09-02
611,3730877.0,284532.0,1595234.0,44064.0,13093.0,en,2020-09-03
612,3679292.0,277196.0,1555050.0,41333.0,13037.0,en,2020-09-04
613,3719479.0,275455.0,1542251.0,38594.0,12018.0,en,2020-09-05
614,3952755.0,288031.0,1622394.0,40869.0,13263.0,en,2020-09-06
615,4009162.0,291115.0,1624568.0,42469.0,14303.0,en,2020-09-07
616,3956922.0,288632.0,1627767.0,43995.0,13326.0,en,2020-09-08
617,3843448.0,295552.0,1612176.0,52359.0,14257.0,en,2020-09-09
618,3813617.0,288997.0,1560522.0,51128.0,14109.0,en,2020-09-10
619,3770884.0,295614.0,1550746.0,42897.0,12869.0,en,2020-09-11
620,3907366.0,315580.0,1570948.0,40060.0,12753.0,en,2020-09-12
621,4140282.0,357475.0,1698396.0,39639.0,12779.0,en,2020-09-13
622,3922068.0,350200.0,1630452.0,41184.0,14485.0,en,2020-09-14
623,3748867.0,339930.0,1547402.0,38337.0,13493.0,en,2020-09-15
624,3830013.0,354877.0,1601289.0,46560.0,14158.0,en,2020-09-16
625,4090920.0,374371.0,1720706.0,54687.0,15644.0,en,2020-09-17
626,4007718.0,359356.0,1678882.0,51815.0,15082.0,en,2020-09-18
627,3783052.0,359640.0,1579891.0,45904.0,12335.0,en,2020-09-19
628,4019213.0,379036.0,1661029.0,45674.0,14816.0,en,2020-09-20
629,4160794.0,402387.0,1729138.0,42899.0,14648.0,en,2020-09-21
630,3962059.0,390228.0,1628910.0,40411.0,13553.0,en,2020-09-22
631,3935487.0,388006.0,1639796.0,40225.0,14205.0,en,2020-09-23
632,3846705.0,392903.0,1598398.0,38439.0,14497.0,en,2020-09-24
633,3787742.0,378556.0,1596574.0,41181.0,16722.0,en,2020-09-25
634,3838381.0,376839.0,1610159.0,36656.0,13729.0,en,2020-09-26
635,4014855.0,389161.0,1703550.0,38034.0,14636.0,en,2020-09-27
636,3997947.0,390367.0,1741106.0,39422.0,14599.0,en,2020-09-28
637,3865433.0,361292.0,1676752.0,38596.0,14624.0,en,2020-09-29
638,3662786.0,349727.0,1596294.0,38204.0,13285.0,en,2020-09-30
639,3698646.0,344725.0,1607714.0,38374.0,13932.0,en,2020-10-01
640,3675949.0,340458.0,1582234.0,35433.0,14300.0,en,2020-10-02
641,3805231.0,345955.0,1593567.0,33894.0,13285.0,en,2020-10-03
642,3988566.0,373899.0,1665766.0,34400.0,13349.0,en,2020-10-04
643,3885795.0,354950.0,1631950.0,35584.0,14421.0,en,2020-10-05
644,3860393.0,349282.0,1630648.0,37572.0,16359.0,en,2020-10-06
645,4037432.0,386858.0,1735078.0,39644.0,16495.0,en,2020-10-07
646,3954567.0,358444.0,1681976.0,38719.0,15264.0,en,2020-10-08
647,3925991.0,361068.0,1680540.0,39348.0,16434.0,en,2020-10-09
648,3975130.0,368916.0,1695019.0,38643.0,14492.0,en,2020-10-10
649,4142456.0,380227.0,1749814.0,40369.0,15269.0,en,2020-10-11
650,4153316.0,372667.0,1739003.0,41437.0,15191.0,en,2020-10-12
651,3983293.0,362635.0,1671851.0,39257.0,15064.0,en,2020-10-13
652,3941884.0,346771.0,1658834.0,40683.0,16183.0,en,2020-10-14
653,4118135.0,370559.0,1727249.0,42630.0,15354.0,en,2020-10-15
654,3994412.0,354191.0,1656043.0,43497.0,14474.0,en,2020-10-16
655,3990742.0,362698.0,1663201.0,41788.0,13538.0,en,2020-10-17
656,4171659.0,370728.0,1689539.0,42436.0,14743.0,en,2020-10-18
657,4143220.0,363849.0,1674456.0,43596.0,14812.0,en,2020-10-19
658,4086826.0,354734.0,1665930.0,40565.0,14417.0,en,2020-10-20
659,4147403.0,384659.0,1681925.0,40013.0,15636.0,en,2020-10-21
660,4046401.0,358146.0,1617527.0,43021.0,15715.0,en,2020-10-22
661,3808492.0,333771.0,1519049.0,40711.0,14989.0,en,2020-10-23
662,3978100.0,348016.0,1602507.0,39729.0,14425.0,en,2020-10-24
663,4267559.0,372064.0,1708350.0,41772.0,15264.0,en,2020-10-25
664,4212832.0,363537.0,1707855.0,43011.0,15090.0,en,2020-10-26
665,4178685.0,353691.0,1719604.0,45293.0,15810.0,en,2020-10-27
666,4188994.0,355463.0,1747736.0,43721.0,16142.0,en,2020-10-28
667,4226051.0,366066.0,1743550.0,43324.0,15574.0,en,2020-10-29
668,4204215.0,361238.0,1742668.0,45508.0,17667.0,en,2020-10-30
669,4270312.0,388998.0,1699522.0,42683.0,14998.0,en,2020-10-31
670,4412033.0,385608.0,1753401.0,42347.0,15066.0,en,2020-11-01
671,4202296.0,354392.0,1710273.0,44577.0,15107.0,en,2020-11-02
672,3949728.0,332009.0,1622436.0,44393.0,14749.0,en,2020-11-03
673,3550666.0,293480.0,1443630.0,38451.0,12488.0,en,2020-11-04
674,3796200.0,314368.0,1539156.0,44011.0,14264.0,en,2020-11-05
675,3784514.0,318476.0,1548091.0,43994.0,13481.0,en,2020-11-06
676,3861231.0,328693.0,1561516.0,42086.0,13417.0,en,2020-11-07
677,4104273.0,344086.0,1681577.0,52216.0,18954.0,en,2020-11-08
678,4193489.0,350398.0,1730205.0,61723.0,23506.0,en,2020-11-09
679,4203814.0,358171.0,1678784.0,59963.0,18757.0,en,2020-11-10
680,4268090.0,370502.0,1751754.0,60113.0,17739.0,en,2020-11-11
681,4326280.0,407093.0,1824419.0,90177.0,16978.0,en,2020-11-12
682,4339558.0,452709.0,1949276.0,134590.0,16667.0,en,2020-11-13
683,4270317.0,433268.0,1814880.0,112190.0,15579.0,en,2020-11-14
684,4480201.0,428955.0,1883145.0,105494.0,16991.0,en,2020-11-15
685,4308610.0,405809.0,1851013.0,94633.0,16317.0,en,2020-11-16
686,4198298.0,379567.0,1740251.0,81541.0,17081.0,en,2020-11-17
687,4265039.0,372212.0,1739845.0,74086.0,17320.0,en,2020-11-18
688,4166842.0,364527.0,1749065.0,69271.0,17714.0,en,2020-11-19
689,4250342.0,362817.0,1785128.0,66326.0,17136.0,en,2020-11-20
690,4402468.0,369604.0,1825670.0,63024.0,16317.0,en,2020-11-21
691,4537163.0,379080.0,1877195.0,62383.0,16152.0,en,2020-11-22
692,4361120.0,359783.0,1824146.0,58498.0,16195.0,en,2020-11-23
693,4147197.0,343562.0,1756258.0,57490.0,17807.0,en,2020-11-24
694,4065075.0,337417.0,1702401.0,53219.0,16232.0,en,2020-11-25
695,4199395.0,357226.0,1765292.0,54075.0,17760.0,en,2020-11-26
696,4380066.0,362649.0,1888275.0,53504.0,18163.0,en,2020-11-27
697,4398156.0,370614.0,1845420.0,51910.0,16918.0,en,2020-11-28
698,4500540.0,369096.0,1853923.0,48513.0,22474.0,en,2020-11-29
699,4379572.0,358903.0,1792490.0,49841.0,17576.0,en,2020-11-30
700,4175024.0,353112.0,1722957.0,46881.0,16633.0,en,2020-12-01
701,4212616.0,344435.0,1676962.0,44743.0,16618.0,en,2020-12-02
702,4106249.0,327691.0,1674070.0,44440.0,16638.0,en,2020-12-03
703,4143071.0,318431.0,1679674.0,43401.0,15941.0,en,2020-12-04
704,4287826.0,329448.0,1723004.0,42585.0,14614.0,en,2020-12-05
705,4516058.0,337217.0,1811028.0,43437.0,15036.0,en,2020-12-06
706,4616334.0,334292.0,1958292.0,45329.0,15208.0,en,2020-12-07
707,4403483.0,318948.0,1851474.0,45307.0,16305.0,en,2020-12-08
708,4394298.0,320390.0,1885601.0,46620.0,17083.0,en,2020-12-09
709,4455968.0,306891.0,2018962.0,48135.0,17695.0,en,2020-12-10
710,4750472.0,448139.0,2114632.0,52212.0,17008.0,en,2020-12-11
711,4456969.0,352943.0,1905907.0,49015.0,15618.0,en,2020-12-12
712,4800035.0,348191.0,1979640.0,48385.0,16119.0,en,2020-12-13
713,4528426.0,335028.0,1885907.0,47533.0,16335.0,en,2020-12-14
714,4219343.0,330313.0,1769494.0,50320.0,16637.0,en,2020-12-15
715,4165756.0,326433.0,1724546.0,48792.0,17841.0,en,2020-12-16
716,4077011.0,326682.0,1683075.0,49267.0,18505.0,en,2020-12-17
717,4165361.0,327443.0,1754002.0,49329.0,18054.0,en,2020-12-18
718,4169585.0,326496.0,1708900.0,48031.0,15780.0,en,2020-12-19
719,4373209.0,337888.0,1754616.0,49562.0,16107.0,en,2020-12-20
720,4258910.0,332730.0,1685065.0,47975.0,15539.0,en,2020-12-21
721,4203513.0,339543.0,1691226.0,48539.0,15956.0,en,2020-12-22
722,4227565.0,341841.0,1755355.0,47131.0,15798.0,en,2020-12-23
723,4119762.0,321645.0,1636757.0,46259.0,16587.0,en,2020-12-24
724,4446857.0,339669.0,1788457.0,51645.0,19824.0,en,2020-12-25
725,4696073.0,363461.0,1876822.0,54019.0,19897.0,en,2020-12-26
726,4759994.0,374913.0,1870192.0,52383.0,18134.0,en,2020-12-27
727,4570806.0,364644.0,1795141.0,50840.0,17130.0,en,2020-12-28
728,4370178.0,351504.0,1745009.0,49038.0,17251.0,en,2020-12-29
729,4304909.0,353781.0,1708712.0,50974.0,17877.0,en,2020-12-30
730,4105224.0,337924.0,1622693.0,47214.0,17793.0,en,2020-12-31
