,single_player_video_game,co_op_mode,multiplayer_video_game,lang,dates
516,538906.0,38342.0,210112.0,ja,2020-05-31
517,424624.0,30152.0,161819.0,ja,2020-06-01
518,415992.0,30865.0,159528.0,ja,2020-06-02
519,427342.0,31678.0,158174.0,ja,2020-06-03
520,418342.0,31045.0,156082.0,ja,2020-06-04
521,436621.0,34441.0,166825.0,ja,2020-06-05
522,505507.0,41272.0,190221.0,ja,2020-06-06
523,506510.0,45336.0,194931.0,ja,2020-06-07
524,413463.0,33931.0,158436.0,ja,2020-06-08
525,400438.0,31149.0,150607.0,ja,2020-06-09
526,397481.0,30527.0,149368.0,ja,2020-06-10
527,421133.0,32545.0,162216.0,ja,2020-06-11
528,455540.0,33671.0,176897.0,ja,2020-06-12
529,528494.0,40404.0,200859.0,ja,2020-06-13
530,531216.0,38259.0,210064.0,ja,2020-06-14
531,409813.0,30101.0,157197.0,ja,2020-06-15
532,409141.0,29317.0,157206.0,ja,2020-06-16
533,414246.0,28489.0,158592.0,ja,2020-06-17
534,416312.0,27292.0,157785.0,ja,2020-06-18
535,446944.0,28612.0,174132.0,ja,2020-06-19
536,491254.0,31517.0,180819.0,ja,2020-06-20
537,543785.0,31601.0,190376.0,ja,2020-06-21
538,442824.0,28466.0,162466.0,ja,2020-06-22
539,411907.0,31625.0,159031.0,ja,2020-06-23
540,395522.0,35029.0,161350.0,ja,2020-06-24
541,398379.0,29081.0,157834.0,ja,2020-06-25
542,420985.0,28895.0,166527.0,ja,2020-06-26
543,467583.0,33898.0,180088.0,ja,2020-06-27
544,503822.0,34239.0,189491.0,ja,2020-06-28
545,404074.0,28428.0,157215.0,ja,2020-06-29
546,381995.0,26824.0,149447.0,ja,2020-06-30
547,365264.0,25833.0,143646.0,ja,2020-07-01
548,373474.0,26946.0,144507.0,ja,2020-07-02
549,400757.0,29630.0,155816.0,ja,2020-07-03
550,480825.0,32337.0,192045.0,ja,2020-07-04
551,467597.0,30834.0,175622.0,ja,2020-07-05
552,399358.0,26387.0,148246.0,ja,2020-07-06
553,402211.0,27590.0,151415.0,ja,2020-07-07
554,415641.0,30558.0,153569.0,ja,2020-07-08
555,387501.0,26306.0,142143.0,ja,2020-07-09
556,395187.0,26694.0,146334.0,ja,2020-07-10
557,439849.0,30310.0,166398.0,ja,2020-07-11
558,444348.0,29638.0,164874.0,ja,2020-07-12
559,423271.0,26871.0,147587.0,ja,2020-07-13
560,393120.0,27234.0,148737.0,ja,2020-07-14
561,387559.0,27743.0,146337.0,ja,2020-07-15
562,377987.0,25721.0,146130.0,ja,2020-07-16
563,424939.0,26136.0,182909.0,ja,2020-07-17
564,455220.0,29339.0,194826.0,ja,2020-07-18
565,446770.0,29387.0,182845.0,ja,2020-07-19
566,455302.0,26251.0,160974.0,ja,2020-07-20
567,431511.0,26091.0,153405.0,ja,2020-07-21
568,398251.0,25194.0,151518.0,ja,2020-07-22
569,488828.0,31560.0,182660.0,ja,2020-07-23
570,724228.0,32847.0,192624.0,ja,2020-07-24
571,600357.0,35891.0,197049.0,ja,2020-07-25
572,527300.0,32941.0,189706.0,ja,2020-07-26
573,428710.0,27192.0,161566.0,ja,2020-07-27
574,427962.0,28653.0,159489.0,ja,2020-07-28
575,403438.0,26800.0,153401.0,ja,2020-07-29
576,373864.0,24846.0,144407.0,ja,2020-07-30
577,379208.0,27727.0,143518.0,ja,2020-07-31
578,439042.0,32382.0,165090.0,ja,2020-08-01
579,464200.0,31168.0,173094.0,ja,2020-08-02
580,390121.0,26259.0,145515.0,ja,2020-08-03
581,389342.0,26909.0,148149.0,ja,2020-08-04
582,383427.0,26152.0,147284.0,ja,2020-08-05
583,397308.0,26146.0,158156.0,ja,2020-08-06
584,392431.0,28624.0,154054.0,ja,2020-08-07
585,437672.0,30237.0,165253.0,ja,2020-08-08
586,474684.0,39935.0,183830.0,ja,2020-08-09
587,460450.0,35982.0,174025.0,ja,2020-08-10
588,410420.0,29905.0,158098.0,ja,2020-08-11
589,422571.0,30361.0,160216.0,ja,2020-08-12
590,431362.0,31348.0,161394.0,ja,2020-08-13
591,455063.0,32956.0,173258.0,ja,2020-08-14
592,448434.0,30202.0,172714.0,ja,2020-08-15
593,456761.0,30634.0,169186.0,ja,2020-08-16
594,390125.0,26382.0,149937.0,ja,2020-08-17
595,379926.0,26485.0,147664.0,ja,2020-08-18
596,377872.0,25697.0,142150.0,ja,2020-08-19
597,375823.0,25824.0,141671.0,ja,2020-08-20
598,392047.0,26232.0,147629.0,ja,2020-08-21
599,424583.0,29727.0,160200.0,ja,2020-08-22
600,439267.0,29461.0,165207.0,ja,2020-08-23
601,378625.0,24869.0,148993.0,ja,2020-08-24
602,398069.0,25189.0,143279.0,ja,2020-08-25
603,420578.0,25627.0,172566.0,ja,2020-08-26
604,434066.0,27371.0,201946.0,ja,2020-08-27
605,416410.0,25706.0,194456.0,ja,2020-08-28
606,451645.0,32659.0,197596.0,ja,2020-08-29
607,442361.0,34016.0,186505.0,ja,2020-08-30
608,366138.0,25055.0,149078.0,ja,2020-08-31
609,374013.0,24198.0,141182.0,ja,2020-09-01
610,373432.0,24132.0,144505.0,ja,2020-09-02
611,376585.0,26133.0,143218.0,ja,2020-09-03
612,373549.0,28770.0,145240.0,ja,2020-09-04
613,413779.0,31609.0,158026.0,ja,2020-09-05
614,470707.0,31735.0,199152.0,ja,2020-09-06
615,385740.0,27110.0,152040.0,ja,2020-09-07
616,377350.0,26664.0,146665.0,ja,2020-09-08
617,363535.0,25619.0,139788.0,ja,2020-09-09
618,365923.0,29758.0,140810.0,ja,2020-09-10
619,405720.0,30166.0,150286.0,ja,2020-09-11
620,600437.0,34965.0,170098.0,ja,2020-09-12
621,459648.0,33957.0,164717.0,ja,2020-09-13
622,377931.0,26536.0,140579.0,ja,2020-09-14
623,353432.0,25749.0,134853.0,ja,2020-09-15
624,361695.0,27081.0,143031.0,ja,2020-09-16
625,401432.0,30234.0,164993.0,ja,2020-09-17
626,377683.0,30614.0,151243.0,ja,2020-09-18
627,408516.0,33995.0,161398.0,ja,2020-09-19
628,424694.0,35128.0,166198.0,ja,2020-09-20
629,435473.0,33568.0,167411.0,ja,2020-09-21
630,439421.0,34211.0,164403.0,ja,2020-09-22
631,375787.0,28766.0,144636.0,ja,2020-09-23
632,399003.0,32572.0,157693.0,ja,2020-09-24
633,404974.0,42519.0,150728.0,ja,2020-09-25
634,441382.0,37766.0,169649.0,ja,2020-09-26
635,428993.0,38875.0,167521.0,ja,2020-09-27
636,371364.0,29882.0,152584.0,ja,2020-09-28
637,358234.0,26823.0,146012.0,ja,2020-09-29
638,340194.0,25969.0,138698.0,ja,2020-09-30
639,375810.0,26470.0,141433.0,ja,2020-10-01
640,594416.0,27071.0,148671.0,ja,2020-10-02
641,465964.0,31390.0,170627.0,ja,2020-10-03
642,456322.0,34765.0,176444.0,ja,2020-10-04
643,368208.0,26686.0,142989.0,ja,2020-10-05
644,359214.0,26946.0,143859.0,ja,2020-10-06
645,357409.0,26705.0,143368.0,ja,2020-10-07
646,373572.0,26922.0,142412.0,ja,2020-10-08
647,385959.0,26711.0,142235.0,ja,2020-10-09
648,439416.0,31935.0,164277.0,ja,2020-10-10
649,436959.0,30992.0,162790.0,ja,2020-10-11
650,372052.0,27170.0,144595.0,ja,2020-10-12
651,354073.0,26060.0,137932.0,ja,2020-10-13
652,343413.0,25214.0,131547.0,ja,2020-10-14
653,352335.0,25916.0,133477.0,ja,2020-10-15
654,354295.0,25122.0,141243.0,ja,2020-10-16
655,392338.0,30057.0,154058.0,ja,2020-10-17
656,388989.0,29245.0,151410.0,ja,2020-10-18
657,346124.0,25473.0,135907.0,ja,2020-10-19
658,337437.0,25111.0,132888.0,ja,2020-10-20
659,332152.0,24484.0,131078.0,ja,2020-10-21
660,343849.0,23533.0,128533.0,ja,2020-10-22
661,449937.0,29397.0,140504.0,ja,2020-10-23
662,399771.0,30912.0,144683.0,ja,2020-10-24
663,413823.0,34004.0,152841.0,ja,2020-10-25
664,345114.0,26994.0,131368.0,ja,2020-10-26
665,343738.0,26424.0,131572.0,ja,2020-10-27
666,352613.0,27364.0,132560.0,ja,2020-10-28
667,361032.0,25867.0,132427.0,ja,2020-10-29
668,461882.0,33186.0,146408.0,ja,2020-10-30
669,409759.0,29957.0,147715.0,ja,2020-10-31
670,403656.0,28998.0,146948.0,ja,2020-11-01
671,382056.0,28944.0,142237.0,ja,2020-11-02
672,408431.0,30840.0,151176.0,ja,2020-11-03
673,334370.0,25922.0,125010.0,ja,2020-11-04
674,344694.0,27497.0,132727.0,ja,2020-11-05
675,482415.0,41688.0,161051.0,ja,2020-11-06
676,450583.0,40563.0,166901.0,ja,2020-11-07
677,433857.0,37465.0,165231.0,ja,2020-11-08
678,366866.0,30762.0,140038.0,ja,2020-11-09
679,356530.0,28683.0,137664.0,ja,2020-11-10
680,344687.0,27740.0,133046.0,ja,2020-11-11
681,394741.0,29035.0,136987.0,ja,2020-11-12
682,437459.0,34503.0,148801.0,ja,2020-11-13
683,442199.0,37935.0,158827.0,ja,2020-11-14
684,458838.0,37270.0,166818.0,ja,2020-11-15
685,400600.0,32394.0,145379.0,ja,2020-11-16
686,398475.0,30699.0,153964.0,ja,2020-11-17
687,381870.0,34272.0,146258.0,ja,2020-11-18
688,390882.0,38054.0,155348.0,ja,2020-11-19
689,407269.0,37647.0,157610.0,ja,2020-11-20
690,463840.0,39685.0,194596.0,ja,2020-11-21
691,467132.0,41529.0,183525.0,ja,2020-11-22
692,453299.0,38928.0,182344.0,ja,2020-11-23
693,389313.0,36466.0,160039.0,ja,2020-11-24
694,364940.0,31856.0,141842.0,ja,2020-11-25
695,369937.0,32533.0,143823.0,ja,2020-11-26
696,379118.0,31170.0,150084.0,ja,2020-11-27
697,430531.0,37579.0,162431.0,ja,2020-11-28
698,459375.0,37750.0,179845.0,ja,2020-11-29
699,378449.0,31182.0,147613.0,ja,2020-11-30
700,344679.0,29003.0,137423.0,ja,2020-12-01
701,344010.0,28196.0,140593.0,ja,2020-12-02
702,346236.0,26387.0,131851.0,ja,2020-12-03
703,334822.0,26348.0,129101.0,ja,2020-12-04
704,397414.0,34338.0,152148.0,ja,2020-12-05
705,405144.0,33192.0,154096.0,ja,2020-12-06
706,358821.0,27821.0,137552.0,ja,2020-12-07
707,358666.0,27175.0,142755.0,ja,2020-12-08
708,365496.0,26058.0,148023.0,ja,2020-12-09
709,361051.0,26166.0,152971.0,ja,2020-12-10
710,381504.0,36781.0,160408.0,ja,2020-12-11
711,404274.0,34696.0,165273.0,ja,2020-12-12
712,430757.0,33188.0,180283.0,ja,2020-12-13
713,356325.0,27680.0,150084.0,ja,2020-12-14
714,352164.0,29923.0,142735.0,ja,2020-12-15
715,345995.0,32603.0,136625.0,ja,2020-12-16
716,340149.0,30064.0,131579.0,ja,2020-12-17
717,350510.0,30366.0,143486.0,ja,2020-12-18
718,405463.0,32897.0,154413.0,ja,2020-12-19
719,394521.0,30781.0,154888.0,ja,2020-12-20
720,336759.0,26933.0,135936.0,ja,2020-12-21
721,347733.0,28208.0,137348.0,ja,2020-12-22
722,345528.0,29559.0,139055.0,ja,2020-12-23
723,347297.0,30066.0,137537.0,ja,2020-12-24
724,348560.0,28742.0,140524.0,ja,2020-12-25
725,378746.0,31659.0,157737.0,ja,2020-12-26
726,397624.0,33400.0,159234.0,ja,2020-12-27
727,395280.0,33347.0,157744.0,ja,2020-12-28
728,404909.0,32190.0,159278.0,ja,2020-12-29
729,424006.0,33238.0,166543.0,ja,2020-12-30
730,361913.0,29184.0,137780.0,ja,2020-12-31
