,indie_game,action_game,platform_game,adventure_game,sci-fi,role-playing_video_game,puzzle_video_game,dates,lang
599,8621.0,29875.0,35003.0,42487.0,20970.0,19341.0,13290.0,2020-08-22,it
600,8536.0,38630.0,45100.0,50694.0,22349.0,22185.0,15452.0,2020-08-23,it
601,9138.0,32049.0,37022.0,47012.0,19791.0,20763.0,14583.0,2020-08-24,it
602,8254.0,29547.0,35280.0,44942.0,17817.0,18668.0,12447.0,2020-08-25,it
603,8876.0,29139.0,33761.0,43143.0,18071.0,19221.0,12831.0,2020-08-26,it
604,8992.0,31928.0,36052.0,46465.0,19769.0,21201.0,14403.0,2020-08-27,it
605,9193.0,37793.0,43395.0,48849.0,22222.0,24326.0,16080.0,2020-08-28,it
606,8257.0,33469.0,39028.0,48037.0,21061.0,21039.0,13976.0,2020-08-29,it
607,9127.0,34839.0,39726.0,51772.0,21650.0,22439.0,14725.0,2020-08-30,it
608,10236.0,35543.0,40449.0,50660.0,21673.0,22812.0,15751.0,2020-08-31,it
609,8771.0,33300.0,36733.0,45782.0,19692.0,20943.0,13796.0,2020-09-01,it
610,9019.0,34077.0,37388.0,47718.0,20566.0,21427.0,14306.0,2020-09-02,it
611,8793.0,38818.0,42583.0,48129.0,21822.0,22661.0,15374.0,2020-09-03,it
612,7602.0,33866.0,37262.0,43332.0,19208.0,19604.0,13594.0,2020-09-04,it
613,7768.0,33097.0,37402.0,43106.0,21462.0,20514.0,14196.0,2020-09-05,it
614,8091.0,27630.0,31516.0,42858.0,16994.0,17767.0,11848.0,2020-09-06,it
615,7971.0,30906.0,33076.0,42583.0,18557.0,18281.0,11589.0,2020-09-07,it
616,8651.0,36083.0,38986.0,44766.0,21930.0,21951.0,15091.0,2020-09-08,it
617,8437.0,38280.0,41495.0,46593.0,23886.0,23152.0,15648.0,2020-09-09,it
618,7515.0,28544.0,33931.0,41785.0,18028.0,17679.0,12625.0,2020-09-10,it
619,9259.0,36274.0,43561.0,47067.0,22918.0,22704.0,16797.0,2020-09-11,it
620,8321.0,29431.0,33254.0,40993.0,19366.0,18514.0,13219.0,2020-09-12,it
621,9947.0,29718.0,34425.0,42562.0,22409.0,18587.0,13060.0,2020-09-13,it
622,11934.0,31195.0,33346.0,39816.0,22394.0,18967.0,13483.0,2020-09-14,it
623,11942.0,35315.0,30970.0,37490.0,21361.0,17269.0,12873.0,2020-09-15,it
624,13383.0,34801.0,34312.0,42159.0,24975.0,20966.0,13528.0,2020-09-16,it
625,14283.0,34360.0,36448.0,44050.0,25558.0,23120.0,14761.0,2020-09-17,it
626,13831.0,31306.0,35973.0,41087.0,24882.0,21094.0,14272.0,2020-09-18,it
627,13824.0,33799.0,41326.0,46704.0,23731.0,18880.0,12297.0,2020-09-19,it
628,14540.0,36529.0,40411.0,47097.0,27588.0,22139.0,14388.0,2020-09-20,it
629,15636.0,30742.0,33485.0,43571.0,26064.0,21276.0,14051.0,2020-09-21,it
630,14396.0,32033.0,34284.0,43365.0,26331.0,20264.0,14948.0,2020-09-22,it
631,14828.0,39623.0,42754.0,47123.0,29216.0,23694.0,16206.0,2020-09-23,it
632,12678.0,29948.0,31865.0,40089.0,22811.0,18888.0,12588.0,2020-09-24,it
633,12802.0,33246.0,37741.0,42316.0,23666.0,20747.0,15172.0,2020-09-25,it
634,12955.0,35125.0,45841.0,44091.0,24070.0,21214.0,14887.0,2020-09-26,it
635,12144.0,43215.0,38864.0,47691.0,23914.0,20596.0,13573.0,2020-09-27,it
636,13270.0,32767.0,34124.0,42219.0,23943.0,19702.0,14251.0,2020-09-28,it
637,13341.0,27280.0,28957.0,38344.0,21310.0,17525.0,12621.0,2020-09-29,it
638,12593.0,43020.0,41250.0,43872.0,26752.0,23038.0,16094.0,2020-09-30,it
639,12082.0,35494.0,42077.0,40888.0,24389.0,20848.0,15453.0,2020-10-01,it
640,10918.0,29149.0,33793.0,37640.0,20833.0,16543.0,13188.0,2020-10-02,it
641,11724.0,36588.0,47817.0,42592.0,22950.0,18501.0,15449.0,2020-10-03,it
642,12408.0,32456.0,40952.0,42853.0,21904.0,18292.0,13400.0,2020-10-04,it
643,12578.0,30788.0,33733.0,39056.0,21522.0,17737.0,13960.0,2020-10-05,it
644,11147.0,30419.0,32749.0,38564.0,20662.0,17076.0,12990.0,2020-10-06,it
645,12137.0,36691.0,37579.0,43206.0,23735.0,22341.0,16313.0,2020-10-07,it
646,10194.0,38365.0,56599.0,45719.0,23253.0,20664.0,14269.0,2020-10-08,it
647,11385.0,38691.0,43700.0,43094.0,24932.0,22791.0,16737.0,2020-10-09,it
648,10629.0,34673.0,38909.0,44442.0,22514.0,20400.0,14224.0,2020-10-10,it
649,11277.0,34541.0,39263.0,47739.0,22363.0,19974.0,13275.0,2020-10-11,it
650,10430.0,34021.0,34762.0,42883.0,22390.0,20002.0,13175.0,2020-10-12,it
651,10685.0,36617.0,37516.0,44216.0,23809.0,21588.0,15105.0,2020-10-13,it
652,10506.0,37644.0,37469.0,42414.0,23201.0,21430.0,14911.0,2020-10-14,it
653,10936.0,35512.0,40165.0,43265.0,22708.0,20798.0,14843.0,2020-10-15,it
654,10769.0,40520.0,38417.0,42610.0,23605.0,21273.0,15266.0,2020-10-16,it
655,25970.0,27200.0,22914.0,34929.0,14253.0,30059.0,7778.0,2020-10-17,it
656,10640.0,23124.0,20692.0,35249.0,11902.0,12575.0,4839.0,2020-10-18,it
657,10646.0,33597.0,29304.0,42125.0,19711.0,18130.0,11061.0,2020-10-19,it
658,12031.0,41154.0,39509.0,45605.0,25552.0,23161.0,15787.0,2020-10-20,it
659,11782.0,36038.0,34595.0,41021.0,22657.0,19792.0,13391.0,2020-10-21,it
660,12160.0,37352.0,40393.0,46857.0,22567.0,21323.0,14986.0,2020-10-22,it
661,11807.0,41335.0,42747.0,46577.0,25211.0,23524.0,16973.0,2020-10-23,it
662,12083.0,41955.0,41435.0,49826.0,25457.0,24578.0,16142.0,2020-10-24,it
663,11547.0,41322.0,41564.0,48413.0,24427.0,22494.0,14363.0,2020-10-25,it
664,11740.0,37343.0,35995.0,46013.0,22114.0,20448.0,13796.0,2020-10-26,it
665,10410.0,35837.0,33595.0,43938.0,22381.0,17474.0,12540.0,2020-10-27,it
666,12645.0,36761.0,32505.0,46028.0,21513.0,18827.0,13549.0,2020-10-28,it
667,11764.0,44484.0,40483.0,45445.0,21035.0,18654.0,13214.0,2020-10-29,it
668,11080.0,55497.0,34458.0,45853.0,21864.0,18698.0,13539.0,2020-10-30,it
669,11073.0,73279.0,30125.0,44453.0,18675.0,16755.0,11237.0,2020-10-31,it
670,11389.0,53676.0,38250.0,52544.0,21101.0,18768.0,12483.0,2020-11-01,it
671,11771.0,40519.0,37606.0,49099.0,22295.0,20040.0,14529.0,2020-11-02,it
672,11288.0,33867.0,32686.0,45537.0,20588.0,18589.0,13305.0,2020-11-03,it
673,11872.0,31912.0,32852.0,43859.0,20024.0,18183.0,13258.0,2020-11-04,it
674,11773.0,29812.0,30536.0,47176.0,19454.0,17343.0,18612.0,2020-11-05,it
675,12114.0,32543.0,33428.0,51030.0,21286.0,18405.0,13691.0,2020-11-06,it
676,12724.0,33447.0,35957.0,56340.0,22172.0,19804.0,12989.0,2020-11-07,it
677,12465.0,34717.0,33934.0,57436.0,22000.0,19310.0,12624.0,2020-11-08,it
678,13179.0,29486.0,28265.0,54891.0,18917.0,18776.0,13536.0,2020-11-09,it
679,12778.0,28961.0,27917.0,53698.0,18820.0,18549.0,13247.0,2020-11-10,it
680,12206.0,32091.0,31836.0,57104.0,20790.0,19932.0,14325.0,2020-11-11,it
681,12321.0,41162.0,44118.0,67425.0,27413.0,25181.0,18337.0,2020-11-12,it
682,11332.0,37505.0,40081.0,61435.0,24620.0,21751.0,15215.0,2020-11-13,it
683,12650.0,45147.0,48475.0,71065.0,28713.0,28234.0,17824.0,2020-11-14,it
684,14902.0,48646.0,48061.0,75461.0,29911.0,26627.0,16526.0,2020-11-15,it
685,12338.0,47853.0,45351.0,68411.0,28676.0,26864.0,17015.0,2020-11-16,it
686,11522.0,38083.0,38858.0,60980.0,25547.0,23805.0,15195.0,2020-11-17,it
687,11621.0,35264.0,36240.0,56911.0,24093.0,22571.0,14947.0,2020-11-18,it
688,10951.0,30832.0,31180.0,61437.0,21632.0,19308.0,12563.0,2020-11-19,it
689,12301.0,37455.0,38999.0,61713.0,25489.0,22707.0,16158.0,2020-11-20,it
690,11502.0,34546.0,37085.0,61227.0,23856.0,20384.0,13563.0,2020-11-21,it
691,11295.0,37485.0,40218.0,65190.0,24854.0,21307.0,14446.0,2020-11-22,it
692,12276.0,48844.0,48759.0,68727.0,26594.0,23404.0,16730.0,2020-11-23,it
693,10783.0,36033.0,37855.0,57313.0,23303.0,20060.0,13781.0,2020-11-24,it
694,9557.0,33020.0,38891.0,52803.0,22304.0,19149.0,12900.0,2020-11-25,it
695,10255.0,33880.0,37277.0,59499.0,22469.0,20005.0,14064.0,2020-11-26,it
696,12094.0,32581.0,59860.0,58039.0,23956.0,21223.0,14081.0,2020-11-27,it
697,12883.0,35484.0,42047.0,60888.0,24223.0,22849.0,15475.0,2020-11-28,it
698,11073.0,68571.0,39153.0,62082.0,23960.0,21559.0,13691.0,2020-11-29,it
699,10659.0,37316.0,35785.0,57894.0,22119.0,20318.0,12879.0,2020-11-30,it
700,10330.0,29230.0,30593.0,52429.0,20461.0,18013.0,12248.0,2020-12-01,it
701,10640.0,35380.0,36279.0,55286.0,21911.0,18113.0,13061.0,2020-12-02,it
702,9832.0,30520.0,33672.0,58697.0,21336.0,18285.0,12837.0,2020-12-03,it
703,9506.0,29861.0,32460.0,52303.0,20568.0,18167.0,12499.0,2020-12-04,it
704,9613.0,33535.0,36107.0,55336.0,21940.0,19164.0,12957.0,2020-12-05,it
705,10399.0,35075.0,36799.0,61012.0,23076.0,20433.0,13781.0,2020-12-06,it
706,10274.0,33740.0,36802.0,57653.0,25097.0,20790.0,13524.0,2020-12-07,it
707,10262.0,33330.0,35206.0,57462.0,27419.0,21198.0,13605.0,2020-12-08,it
708,9213.0,43346.0,40292.0,71330.0,34652.0,19578.0,13364.0,2020-12-09,it
709,9883.0,34077.0,41689.0,66630.0,40319.0,21091.0,14549.0,2020-12-10,it
710,10818.0,36668.0,41859.0,62840.0,39169.0,21771.0,13859.0,2020-12-11,it
711,9643.0,31468.0,35570.0,56393.0,32444.0,20226.0,11638.0,2020-12-12,it
712,10380.0,39186.0,44614.0,83958.0,32590.0,22204.0,15241.0,2020-12-13,it
713,10305.0,33197.0,38589.0,60262.0,29722.0,20861.0,14839.0,2020-12-14,it
714,9871.0,28535.0,31550.0,51675.0,25970.0,18574.0,12174.0,2020-12-15,it
715,9487.0,30967.0,32748.0,49599.0,24928.0,20802.0,12328.0,2020-12-16,it
716,11315.0,32228.0,32927.0,57239.0,24387.0,21309.0,13131.0,2020-12-17,it
717,11118.0,31436.0,34991.0,52030.0,27722.0,19989.0,13930.0,2020-12-18,it
718,11307.0,28563.0,32641.0,50988.0,23689.0,18560.0,12205.0,2020-12-19,it
719,10861.0,36938.0,39392.0,64019.0,24017.0,20202.0,13833.0,2020-12-20,it
720,11065.0,31460.0,35019.0,55396.0,25576.0,20618.0,14285.0,2020-12-21,it
721,9528.0,29506.0,32867.0,50759.0,23315.0,20014.0,12798.0,2020-12-22,it
722,9869.0,30053.0,33476.0,72070.0,23238.0,20517.0,13011.0,2020-12-23,it
723,10139.0,34873.0,37899.0,62097.0,23865.0,21990.0,13313.0,2020-12-24,it
724,10700.0,33339.0,37873.0,61795.0,22962.0,21261.0,12238.0,2020-12-25,it
725,11218.0,35719.0,41421.0,72938.0,23736.0,23652.0,13091.0,2020-12-26,it
726,11869.0,36776.0,42268.0,73895.0,24577.0,24207.0,13597.0,2020-12-27,it
727,11250.0,41856.0,46960.0,76320.0,23815.0,23263.0,15164.0,2020-12-28,it
728,11577.0,38652.0,42324.0,65359.0,23720.0,23352.0,15037.0,2020-12-29,it
729,12087.0,34548.0,38005.0,72330.0,20798.0,23488.0,12911.0,2020-12-30,it
730,10421.0,50555.0,34642.0,52124.0,19469.0,20156.0,12242.0,2020-12-31,it
