,single_player_video_game,co_op_mode,multiplayer_video_game,lang,dates
516,123223.0,16072.0,74266.0,fr,2020-05-31
517,124837.0,16268.0,74305.0,fr,2020-06-01
518,119928.0,14497.0,67926.0,fr,2020-06-02
519,113545.0,14214.0,66290.0,fr,2020-06-03
520,116582.0,15208.0,70071.0,fr,2020-06-04
521,114867.0,13984.0,68592.0,fr,2020-06-05
522,112846.0,14433.0,67813.0,fr,2020-06-06
523,122001.0,15380.0,73580.0,fr,2020-06-07
524,123930.0,14980.0,73856.0,fr,2020-06-08
525,115406.0,13907.0,68935.0,fr,2020-06-09
526,111375.0,13771.0,67316.0,fr,2020-06-10
527,116169.0,14670.0,69839.0,fr,2020-06-11
528,124353.0,14952.0,75676.0,fr,2020-06-12
529,121841.0,15355.0,76282.0,fr,2020-06-13
530,120555.0,15035.0,74345.0,fr,2020-06-14
531,119681.0,14927.0,72295.0,fr,2020-06-15
532,117346.0,14847.0,68756.0,fr,2020-06-16
533,110742.0,14414.0,67461.0,fr,2020-06-17
534,109635.0,13144.0,67062.0,fr,2020-06-18
535,125717.0,14142.0,75337.0,fr,2020-06-19
536,132063.0,14556.0,75266.0,fr,2020-06-20
537,129072.0,15235.0,79155.0,fr,2020-06-21
538,122485.0,14825.0,76705.0,fr,2020-06-22
539,109921.0,14359.0,66284.0,fr,2020-06-23
540,105107.0,13365.0,64881.0,fr,2020-06-24
541,105346.0,12467.0,65875.0,fr,2020-06-25
542,104496.0,12638.0,66305.0,fr,2020-06-26
543,106536.0,13368.0,66225.0,fr,2020-06-27
544,113788.0,14539.0,70717.0,fr,2020-06-28
545,109371.0,13336.0,67357.0,fr,2020-06-29
546,187848.0,12617.0,63288.0,fr,2020-06-30
547,110495.0,12654.0,61694.0,fr,2020-07-01
548,111665.0,13497.0,63690.0,fr,2020-07-02
549,96746.0,12503.0,60923.0,fr,2020-07-03
550,94635.0,12620.0,62903.0,fr,2020-07-04
551,106685.0,14420.0,68728.0,fr,2020-07-05
552,102410.0,13336.0,65681.0,fr,2020-07-06
553,120329.0,12547.0,58828.0,fr,2020-07-07
554,97066.0,12353.0,59839.0,fr,2020-07-08
555,96415.0,12160.0,59947.0,fr,2020-07-09
556,98442.0,12361.0,63461.0,fr,2020-07-10
557,99470.0,13554.0,65333.0,fr,2020-07-11
558,102838.0,13369.0,69249.0,fr,2020-07-12
559,112467.0,15139.0,74870.0,fr,2020-07-13
560,125586.0,14902.0,72208.0,fr,2020-07-14
561,105700.0,14708.0,69196.0,fr,2020-07-15
562,99395.0,14164.0,67388.0,fr,2020-07-16
563,99902.0,13040.0,70509.0,fr,2020-07-17
564,93916.0,13844.0,67207.0,fr,2020-07-18
565,102911.0,13463.0,72460.0,fr,2020-07-19
566,103627.0,13863.0,71169.0,fr,2020-07-20
567,98776.0,15863.0,71888.0,fr,2020-07-21
568,94488.0,15065.0,67456.0,fr,2020-07-22
569,99992.0,15465.0,71182.0,fr,2020-07-23
570,100131.0,14806.0,70236.0,fr,2020-07-24
571,100049.0,14839.0,70810.0,fr,2020-07-25
572,108304.0,15176.0,73808.0,fr,2020-07-26
573,106242.0,14654.0,74167.0,fr,2020-07-27
574,99367.0,14114.0,69342.0,fr,2020-07-28
575,98815.0,14084.0,67148.0,fr,2020-07-29
576,90685.0,13168.0,62553.0,fr,2020-07-30
577,90288.0,12333.0,60115.0,fr,2020-07-31
578,91745.0,13080.0,61841.0,fr,2020-08-01
579,108849.0,14923.0,69656.0,fr,2020-08-02
580,102404.0,14068.0,67610.0,fr,2020-08-03
581,96478.0,14316.0,65660.0,fr,2020-08-04
582,90174.0,13000.0,61670.0,fr,2020-08-05
583,89283.0,12654.0,62176.0,fr,2020-08-06
584,90987.0,12677.0,60339.0,fr,2020-08-07
585,89193.0,11928.0,59834.0,fr,2020-08-08
586,103987.0,13747.0,65778.0,fr,2020-08-09
587,101481.0,13617.0,68620.0,fr,2020-08-10
588,94975.0,14622.0,65674.0,fr,2020-08-11
589,93123.0,13535.0,63442.0,fr,2020-08-12
590,96762.0,14523.0,65873.0,fr,2020-08-13
591,93726.0,15047.0,62143.0,fr,2020-08-14
592,90142.0,13169.0,60839.0,fr,2020-08-15
593,100692.0,14487.0,67586.0,fr,2020-08-16
594,101340.0,14278.0,68409.0,fr,2020-08-17
595,93340.0,14002.0,62656.0,fr,2020-08-18
596,93729.0,14291.0,62055.0,fr,2020-08-19
597,94434.0,14283.0,63322.0,fr,2020-08-20
598,97085.0,15815.0,64009.0,fr,2020-08-21
599,98052.0,13857.0,65909.0,fr,2020-08-22
600,112490.0,17178.0,70329.0,fr,2020-08-23
601,105623.0,14685.0,68006.0,fr,2020-08-24
602,101951.0,14081.0,65189.0,fr,2020-08-25
603,100069.0,14189.0,64440.0,fr,2020-08-26
604,101597.0,14324.0,65352.0,fr,2020-08-27
605,109751.0,14486.0,74616.0,fr,2020-08-28
606,112425.0,14828.0,76840.0,fr,2020-08-29
607,117529.0,15279.0,78259.0,fr,2020-08-30
608,100363.0,14103.0,70698.0,fr,2020-08-31
609,88795.0,11999.0,60420.0,fr,2020-09-01
610,89787.0,11614.0,58614.0,fr,2020-09-02
611,91728.0,12222.0,59266.0,fr,2020-09-03
612,92668.0,14610.0,61996.0,fr,2020-09-04
613,97771.0,13746.0,64967.0,fr,2020-09-05
614,108745.0,15006.0,70081.0,fr,2020-09-06
615,100327.0,14387.0,64266.0,fr,2020-09-07
616,96930.0,12131.0,61549.0,fr,2020-09-08
617,96217.0,11674.0,61200.0,fr,2020-09-09
618,93378.0,11271.0,58590.0,fr,2020-09-10
619,94179.0,11444.0,59229.0,fr,2020-09-11
620,100960.0,12171.0,62699.0,fr,2020-09-12
621,107740.0,13403.0,65196.0,fr,2020-09-13
622,100319.0,12428.0,60815.0,fr,2020-09-14
623,93931.0,11527.0,57545.0,fr,2020-09-15
624,102290.0,12276.0,63562.0,fr,2020-09-16
625,99713.0,13354.0,65000.0,fr,2020-09-17
626,99709.0,13526.0,64330.0,fr,2020-09-18
627,114741.0,16136.0,77207.0,fr,2020-09-19
628,130039.0,17452.0,85215.0,fr,2020-09-20
629,109798.0,17875.0,74782.0,fr,2020-09-21
630,102928.0,16454.0,69469.0,fr,2020-09-22
631,103810.0,16204.0,69567.0,fr,2020-09-23
632,98899.0,15941.0,65956.0,fr,2020-09-24
633,94387.0,15219.0,63055.0,fr,2020-09-25
634,106148.0,16838.0,69114.0,fr,2020-09-26
635,120319.0,17703.0,79585.0,fr,2020-09-27
636,105029.0,15826.0,75548.0,fr,2020-09-28
637,103108.0,15933.0,71207.0,fr,2020-09-29
638,105237.0,15279.0,68478.0,fr,2020-09-30
639,96193.0,14642.0,66192.0,fr,2020-10-01
640,100736.0,14262.0,66690.0,fr,2020-10-02
641,111540.0,15904.0,75860.0,fr,2020-10-03
642,120176.0,16504.0,79067.0,fr,2020-10-04
643,105456.0,14907.0,73967.0,fr,2020-10-05
644,103387.0,14554.0,74257.0,fr,2020-10-06
645,104863.0,15172.0,73402.0,fr,2020-10-07
646,99654.0,14502.0,70785.0,fr,2020-10-08
647,104004.0,14702.0,73752.0,fr,2020-10-09
648,112410.0,17207.0,81224.0,fr,2020-10-10
649,120758.0,18039.0,86222.0,fr,2020-10-11
650,111479.0,16133.0,76712.0,fr,2020-10-12
651,107264.0,15670.0,75575.0,fr,2020-10-13
652,97607.0,14281.0,67249.0,fr,2020-10-14
653,103776.0,15180.0,67249.0,fr,2020-10-15
654,94800.0,15776.0,66337.0,fr,2020-10-16
655,100833.0,19127.0,73199.0,fr,2020-10-17
656,113730.0,20524.0,79183.0,fr,2020-10-18
657,105878.0,18078.0,72793.0,fr,2020-10-19
658,109215.0,17457.0,73300.0,fr,2020-10-20
659,112506.0,17817.0,71430.0,fr,2020-10-21
660,110957.0,17611.0,72466.0,fr,2020-10-22
661,112761.0,16881.0,73665.0,fr,2020-10-23
662,121995.0,18630.0,79690.0,fr,2020-10-24
663,190367.0,19398.0,87276.0,fr,2020-10-25
664,131665.0,17951.0,79539.0,fr,2020-10-26
665,116186.0,16736.0,76387.0,fr,2020-10-27
666,105636.0,15816.0,69088.0,fr,2020-10-28
667,101621.0,15809.0,68858.0,fr,2020-10-29
668,122297.0,18599.0,80819.0,fr,2020-10-30
669,143164.0,20865.0,90881.0,fr,2020-10-31
670,156529.0,21846.0,94756.0,fr,2020-11-01
671,143863.0,18565.0,79007.0,fr,2020-11-02
672,124806.0,17726.0,76000.0,fr,2020-11-03
673,116106.0,16257.0,72261.0,fr,2020-11-04
674,115111.0,16752.0,72613.0,fr,2020-11-05
675,124363.0,17300.0,79099.0,fr,2020-11-06
676,140430.0,20451.0,88076.0,fr,2020-11-07
677,165967.0,22524.0,92709.0,fr,2020-11-08
678,146992.0,19509.0,83579.0,fr,2020-11-09
679,144108.0,20683.0,87045.0,fr,2020-11-10
680,148710.0,22767.0,94599.0,fr,2020-11-11
681,130563.0,20107.0,82394.0,fr,2020-11-12
682,129878.0,20689.0,84067.0,fr,2020-11-13
683,144561.0,21904.0,93919.0,fr,2020-11-14
684,167736.0,22736.0,110035.0,fr,2020-11-15
685,152986.0,19070.0,89197.0,fr,2020-11-16
686,137006.0,19689.0,82252.0,fr,2020-11-17
687,134109.0,19315.0,83309.0,fr,2020-11-18
688,139567.0,20055.0,84345.0,fr,2020-11-19
689,137272.0,20637.0,87105.0,fr,2020-11-20
690,154990.0,22332.0,97355.0,fr,2020-11-21
691,222318.0,22102.0,161290.0,fr,2020-11-22
692,172739.0,19244.0,100332.0,fr,2020-11-23
693,136906.0,17668.0,85566.0,fr,2020-11-24
694,129339.0,17947.0,82136.0,fr,2020-11-25
695,123928.0,17000.0,77637.0,fr,2020-11-26
696,131304.0,17453.0,85146.0,fr,2020-11-27
697,140109.0,19763.0,91743.0,fr,2020-11-28
698,165177.0,19637.0,100317.0,fr,2020-11-29
699,145767.0,17106.0,81409.0,fr,2020-11-30
700,123891.0,17140.0,75923.0,fr,2020-12-01
701,123421.0,16624.0,76208.0,fr,2020-12-02
702,122279.0,16503.0,75040.0,fr,2020-12-03
703,123849.0,15756.0,76320.0,fr,2020-12-04
704,136516.0,17807.0,86154.0,fr,2020-12-05
705,150622.0,18048.0,96689.0,fr,2020-12-06
706,157059.0,17151.0,89063.0,fr,2020-12-07
707,136816.0,15982.0,84984.0,fr,2020-12-08
708,138676.0,16749.0,89379.0,fr,2020-12-09
709,141809.0,16239.0,94390.0,fr,2020-12-10
710,147702.0,23948.0,101914.0,fr,2020-12-11
711,148855.0,19882.0,95774.0,fr,2020-12-12
712,167783.0,20592.0,98432.0,fr,2020-12-13
713,139690.0,18727.0,87926.0,fr,2020-12-14
714,130597.0,20063.0,83099.0,fr,2020-12-15
715,126296.0,21986.0,81927.0,fr,2020-12-16
716,122134.0,20794.0,79242.0,fr,2020-12-17
717,132946.0,19015.0,86482.0,fr,2020-12-18
718,142420.0,18542.0,89258.0,fr,2020-12-19
719,161925.0,19577.0,91257.0,fr,2020-12-20
720,164501.0,20999.0,95508.0,fr,2020-12-21
721,151101.0,20161.0,92987.0,fr,2020-12-22
722,131510.0,18426.0,80975.0,fr,2020-12-23
723,111508.0,15480.0,69950.0,fr,2020-12-24
724,132689.0,23738.0,85433.0,fr,2020-12-25
725,130955.0,19442.0,82342.0,fr,2020-12-26
726,149279.0,21536.0,90881.0,fr,2020-12-27
727,160358.0,21073.0,93250.0,fr,2020-12-28
728,170193.0,19127.0,99224.0,fr,2020-12-29
729,159590.0,20402.0,89848.0,fr,2020-12-30
730,147310.0,18405.0,83193.0,fr,2020-12-31
