,action_game,platform_game,puzzle_video_game,adventure_game,role-playing_video_game,indie_game,dates,lang
339,538087.0,383162.0,174754.0,275737.0,255201.0,260949.0,2019-12-06,en
340,569065.0,397721.0,173280.0,279325.0,260653.0,248075.0,2019-12-07,en
341,626950.0,448703.0,186179.0,302150.0,286033.0,264601.0,2019-12-08,en
342,672157.0,422248.0,221397.0,287286.0,283427.0,271695.0,2019-12-09,en
343,620601.0,386998.0,206863.0,277082.0,265568.0,261126.0,2019-12-10,en
344,578055.0,389325.0,198288.0,277018.0,266048.0,262722.0,2019-12-11,en
345,553710.0,384535.0,185647.0,264973.0,264255.0,251643.0,2019-12-12,en
346,544450.0,387934.0,174592.0,263455.0,348644.0,305498.0,2019-12-13,en
347,600211.0,429907.0,161621.0,252967.0,270540.0,247509.0,2019-12-14,en
348,641603.0,459491.0,172877.0,291104.0,281649.0,259398.0,2019-12-15,en
349,604259.0,449137.0,179156.0,280932.0,296487.0,265669.0,2019-12-16,en
350,625437.0,467722.0,204030.0,299805.0,290840.0,321665.0,2019-12-17,en
351,634960.0,500641.0,198850.0,290393.0,281636.0,320952.0,2019-12-18,en
352,592046.0,502157.0,173437.0,260865.0,255832.0,254514.0,2019-12-19,en
353,595624.0,516309.0,156789.0,248089.0,256984.0,251733.0,2019-12-20,en
354,685247.0,542681.0,158003.0,250958.0,257187.0,287918.0,2019-12-21,en
355,727520.0,558223.0,168571.0,274109.0,277309.0,302285.0,2019-12-22,en
356,714778.0,571328.0,169520.0,276261.0,306712.0,278382.0,2019-12-23,en
357,771517.0,492501.0,159873.0,265529.0,278895.0,251607.0,2019-12-24,en
358,972190.0,506518.0,165462.0,309150.0,277943.0,253493.0,2019-12-25,en
359,835787.0,547614.0,171232.0,276433.0,305894.0,289730.0,2019-12-26,en
360,694744.0,607723.0,180057.0,278118.0,304194.0,277344.0,2019-12-27,en
361,672224.0,523712.0,180685.0,283723.0,300262.0,268661.0,2019-12-28,en
362,652168.0,533348.0,181645.0,290245.0,301661.0,275171.0,2019-12-29,en
363,613276.0,500685.0,181232.0,291739.0,306675.0,280739.0,2019-12-30,en
364,587272.0,461629.0,173734.0,262498.0,284150.0,259316.0,2019-12-31,en
365,616023.0,503261.0,178708.0,322817.0,300028.0,262603.0,2020-01-01,en
366,621073.0,492830.0,190799.0,373248.0,331201.0,292427.0,2020-01-02,en
367,594251.0,463594.0,203553.0,361687.0,311644.0,267201.0,2020-01-03,en
368,593689.0,473873.0,191727.0,357518.0,309948.0,261706.0,2020-01-04,en
369,604046.0,483934.0,195127.0,370229.0,322092.0,277232.0,2020-01-05,en
370,558771.0,456709.0,202293.0,353857.0,318461.0,279770.0,2020-01-06,en
371,544056.0,426387.0,203719.0,329372.0,302131.0,270609.0,2020-01-07,en
372,520821.0,409495.0,200236.0,308597.0,288625.0,262193.0,2020-01-08,en
373,521299.0,408106.0,205886.0,308313.0,295330.0,269782.0,2020-01-09,en
374,506595.0,399421.0,227246.0,298003.0,287494.0,266580.0,2020-01-10,en
375,538943.0,434172.0,208396.0,296993.0,284322.0,257175.0,2020-01-11,en
376,571644.0,457341.0,200441.0,318835.0,306060.0,271272.0,2020-01-12,en
377,534895.0,436439.0,205341.0,314160.0,298765.0,279884.0,2020-01-13,en
378,510163.0,411526.0,198891.0,298017.0,307709.0,276153.0,2020-01-14,en
379,510178.0,410820.0,205529.0,294736.0,301794.0,271640.0,2020-01-15,en
380,521495.0,407689.0,207081.0,302106.0,300022.0,272080.0,2020-01-16,en
381,489279.0,393029.0,186967.0,353287.0,285398.0,259399.0,2020-01-17,en
382,517597.0,420756.0,176648.0,289776.0,283937.0,251196.0,2020-01-18,en
383,551705.0,444088.0,187312.0,307453.0,302366.0,265697.0,2020-01-19,en
384,534602.0,411587.0,192123.0,298998.0,296960.0,270953.0,2020-01-20,en
385,499381.0,382795.0,189517.0,288139.0,287223.0,274481.0,2020-01-21,en
386,473035.0,375875.0,192550.0,296906.0,272258.0,267100.0,2020-01-22,en
387,466629.0,367460.0,189677.0,285046.0,268879.0,271613.0,2020-01-23,en
388,482155.0,376006.0,187027.0,272888.0,265651.0,265329.0,2020-01-24,en
389,511293.0,409636.0,176317.0,340387.0,265246.0,256712.0,2020-01-25,en
390,519049.0,430844.0,180991.0,284744.0,273917.0,263350.0,2020-01-26,en
391,474553.0,378984.0,187062.0,279783.0,272781.0,277429.0,2020-01-27,en
392,466255.0,370998.0,194144.0,275568.0,269245.0,274778.0,2020-01-28,en
393,459318.0,367192.0,235893.0,273635.0,262159.0,274017.0,2020-01-29,en
394,463467.0,363073.0,189069.0,277401.0,259145.0,267729.0,2020-01-30,en
395,448070.0,359432.0,183843.0,265479.0,267204.0,253207.0,2020-01-31,en
396,504466.0,385420.0,172257.0,263707.0,274916.0,242009.0,2020-02-01,en
397,505558.0,425080.0,185080.0,280049.0,288567.0,259908.0,2020-02-02,en
398,451842.0,346381.0,179856.0,266386.0,265961.0,257457.0,2020-02-03,en
399,455081.0,351866.0,178836.0,268033.0,256955.0,267754.0,2020-02-04,en
400,449901.0,348465.0,184172.0,292844.0,266522.0,266036.0,2020-02-05,en
401,476472.0,351471.0,177105.0,283382.0,257458.0,259879.0,2020-02-06,en
402,459575.0,353407.0,176940.0,275835.0,257169.0,254557.0,2020-02-07,en
403,475572.0,368411.0,165505.0,274228.0,262927.0,245592.0,2020-02-08,en
404,521338.0,407158.0,175175.0,297688.0,282696.0,258490.0,2020-02-09,en
405,494268.0,394803.0,190400.0,292425.0,273624.0,265779.0,2020-02-10,en
406,456825.0,366328.0,180276.0,280219.0,257367.0,271223.0,2020-02-11,en
407,452484.0,358144.0,175200.0,265679.0,252584.0,255535.0,2020-02-12,en
408,447481.0,360050.0,173718.0,262065.0,251462.0,249580.0,2020-02-13,en
409,483097.0,394508.0,174550.0,260566.0,260372.0,250848.0,2020-02-14,en
410,523746.0,433385.0,166648.0,265148.0,277468.0,237665.0,2020-02-15,en
411,544392.0,451607.0,182699.0,295864.0,284592.0,257458.0,2020-02-16,en
412,503447.0,420607.0,183216.0,291165.0,283673.0,271563.0,2020-02-17,en
413,474402.0,392105.0,208484.0,283335.0,281606.0,266213.0,2020-02-18,en
414,465713.0,374377.0,184598.0,273194.0,267833.0,264882.0,2020-02-19,en
415,464269.0,371856.0,178174.0,271988.0,262089.0,258900.0,2020-02-20,en
416,453537.0,365201.0,169413.0,261576.0,254058.0,247014.0,2020-02-21,en
417,479348.0,387390.0,175793.0,266208.0,265974.0,248236.0,2020-02-22,en
418,507293.0,412253.0,178516.0,284308.0,281888.0,250381.0,2020-02-23,en
419,489678.0,382619.0,182372.0,283470.0,273397.0,262436.0,2020-02-24,en
420,459348.0,434056.0,185484.0,277208.0,261158.0,258575.0,2020-02-25,en
421,452071.0,367810.0,175059.0,266368.0,252724.0,261412.0,2020-02-26,en
422,460466.0,362292.0,177786.0,264901.0,281961.0,260844.0,2020-02-27,en
423,450231.0,355855.0,172409.0,258388.0,321102.0,249541.0,2020-02-28,en
424,469501.0,379179.0,170876.0,257845.0,296770.0,242561.0,2020-02-29,en
425,518037.0,410316.0,179866.0,280783.0,318585.0,256075.0,2020-03-01,en
426,513584.0,416493.0,177145.0,270831.0,333891.0,269303.0,2020-03-02,en
427,476324.0,386726.0,176010.0,260427.0,331316.0,266604.0,2020-03-03,en
428,520342.0,354553.0,177542.0,336142.0,302677.0,261929.0,2020-03-04,en
429,455683.0,370737.0,172731.0,278408.0,301224.0,252801.0,2020-03-05,en
430,454604.0,368907.0,168191.0,257997.0,284826.0,244850.0,2020-03-06,en
431,469001.0,383870.0,158838.0,247038.0,282551.0,237387.0,2020-03-07,en
432,527579.0,416776.0,169958.0,290048.0,295877.0,250401.0,2020-03-08,en
433,477699.0,387313.0,172046.0,274853.0,285981.0,261299.0,2020-03-09,en
434,447306.0,383426.0,170976.0,263419.0,268788.0,272033.0,2020-03-10,en
435,448980.0,378866.0,255992.0,261145.0,249935.0,273730.0,2020-03-11,en
436,425591.0,350678.0,198311.0,254990.0,234905.0,260428.0,2020-03-12,en
437,435922.0,353577.0,160055.0,233809.0,235118.0,246126.0,2020-03-13,en
438,493646.0,404876.0,169837.0,259103.0,273148.0,252686.0,2020-03-14,en
439,527986.0,453323.0,183378.0,297824.0,301694.0,271875.0,2020-03-15,en
440,463360.0,386044.0,168451.0,265481.0,268650.0,263742.0,2020-03-16,en
441,459759.0,377719.0,175604.0,259654.0,269270.0,265647.0,2020-03-17,en
442,475008.0,387207.0,180886.0,265077.0,277051.0,264565.0,2020-03-18,en
443,486996.0,394720.0,182450.0,273956.0,285766.0,281063.0,2020-03-19,en
444,498024.0,401139.0,183462.0,280874.0,283415.0,287943.0,2020-03-20,en
445,563713.0,448163.0,184963.0,302236.0,306596.0,287490.0,2020-03-21,en
446,592110.0,484993.0,191709.0,322727.0,322285.0,290672.0,2020-03-22,en
447,528298.0,428572.0,191122.0,294796.0,304953.0,278129.0,2020-03-23,en
448,528781.0,518375.0,192145.0,299759.0,302109.0,298398.0,2020-03-24,en
449,522561.0,469761.0,191045.0,301699.0,311704.0,292316.0,2020-03-25,en
450,533960.0,444131.0,196564.0,305595.0,330911.0,288537.0,2020-03-26,en
451,589360.0,470501.0,198400.0,305814.0,327206.0,372432.0,2020-03-27,en
452,628086.0,519632.0,216772.0,342081.0,354580.0,296530.0,2020-03-28,en
453,653230.0,534189.0,219546.0,365245.0,362654.0,314603.0,2020-03-29,en
454,582416.0,489856.0,211681.0,353868.0,351986.0,336171.0,2020-03-30,en
455,561587.0,476763.0,205584.0,342184.0,344433.0,334873.0,2020-03-31,en
456,566022.0,470196.0,207227.0,334933.0,355198.0,321103.0,2020-04-01,en
457,600392.0,488801.0,216324.0,369501.0,353395.0,327653.0,2020-04-02,en
458,617647.0,482278.0,209674.0,351940.0,362951.0,394241.0,2020-04-03,en
459,677918.0,525141.0,211799.0,352250.0,377607.0,424085.0,2020-04-04,en
460,669491.0,529461.0,225846.0,362110.0,404432.0,346568.0,2020-04-05,en
461,619056.0,473297.0,218509.0,349490.0,438150.0,317339.0,2020-04-06,en
462,589247.0,453443.0,206636.0,323619.0,409125.0,310121.0,2020-04-07,en
463,603093.0,466826.0,209433.0,332981.0,396990.0,307723.0,2020-04-08,en
464,606347.0,480389.0,215305.0,342989.0,443741.0,315447.0,2020-04-09,en
465,658332.0,510238.0,220175.0,359100.0,576404.0,325617.0,2020-04-10,en
466,715260.0,519988.0,212915.0,355069.0,567135.0,316012.0,2020-04-11,en
467,732236.0,561194.0,225421.0,373206.0,559505.0,314973.0,2020-04-12,en
468,718891.0,546138.0,223045.0,367322.0,547127.0,341813.0,2020-04-13,en
469,624589.0,486052.0,212373.0,345219.0,502819.0,343245.0,2020-04-14,en
470,640409.0,479517.0,212052.0,345657.0,470748.0,313169.0,2020-04-15,en
471,598570.0,479316.0,214130.0,361827.0,463858.0,313979.0,2020-04-16,en
472,671794.0,507797.0,219632.0,371437.0,454767.0,323195.0,2020-04-17,en
473,692137.0,571315.0,220874.0,383830.0,462832.0,320545.0,2020-04-18,en
474,690779.0,558551.0,227789.0,414119.0,495224.0,352149.0,2020-04-19,en
475,634396.0,508061.0,228410.0,370331.0,449701.0,321140.0,2020-04-20,en
476,617229.0,506401.0,221638.0,355031.0,429021.0,315968.0,2020-04-21,en
477,619821.0,496992.0,228664.0,361469.0,433257.0,316251.0,2020-04-22,en
478,608686.0,486785.0,227601.0,354625.0,413128.0,315102.0,2020-04-23,en
479,583822.0,472185.0,217379.0,340074.0,404605.0,303195.0,2020-04-24,en
480,650140.0,507301.0,521094.0,357520.0,416264.0,303849.0,2020-04-25,en
481,711344.0,550130.0,235575.0,389746.0,434174.0,321030.0,2020-04-26,en
482,673134.0,508578.0,227632.0,362264.0,415470.0,319279.0,2020-04-27,en
483,640997.0,499592.0,215047.0,346057.0,402651.0,311257.0,2020-04-28,en
484,647638.0,492955.0,219957.0,362447.0,403970.0,335706.0,2020-04-29,en
485,651706.0,481796.0,215172.0,381302.0,393502.0,313326.0,2020-04-30,en
486,642888.0,505333.0,209492.0,370244.0,388760.0,304528.0,2020-05-01,en
487,670473.0,529951.0,209530.0,380034.0,389260.0,302704.0,2020-05-02,en
488,710849.0,548012.0,220702.0,383706.0,400932.0,315027.0,2020-05-03,en
489,734047.0,595175.0,286186.0,352911.0,393144.0,306962.0,2020-05-04,en
490,690308.0,554257.0,226242.0,355470.0,369121.0,303461.0,2020-05-05,en
491,651539.0,501962.0,214815.0,344730.0,361065.0,316936.0,2020-05-06,en
492,649144.0,524499.0,208721.0,339010.0,369508.0,316941.0,2020-05-07,en
493,607148.0,484862.0,198758.0,331919.0,356034.0,300024.0,2020-05-08,en
494,640590.0,504325.0,196912.0,333271.0,361314.0,295397.0,2020-05-09,en
495,653637.0,527308.0,208226.0,346780.0,379670.0,292767.0,2020-05-10,en
496,603690.0,486025.0,212553.0,331582.0,370151.0,289566.0,2020-05-11,en
497,603139.0,470617.0,219365.0,327777.0,357271.0,293904.0,2020-05-12,en
498,585173.0,459526.0,206193.0,330862.0,347415.0,303984.0,2020-05-13,en
499,580528.0,490944.0,205087.0,322527.0,412348.0,303563.0,2020-05-14,en
500,607089.0,476256.0,210166.0,315910.0,372933.0,295962.0,2020-05-15,en
501,631799.0,494270.0,194546.0,318182.0,342894.0,277131.0,2020-05-16,en
502,657549.0,513644.0,206621.0,335380.0,375080.0,294029.0,2020-05-17,en
503,606441.0,463392.0,203486.0,329945.0,345219.0,306986.0,2020-05-18,en
504,586039.0,439930.0,197646.0,314580.0,326579.0,301818.0,2020-05-19,en
505,576057.0,426286.0,199154.0,301305.0,317449.0,289216.0,2020-05-20,en
506,574038.0,431814.0,199701.0,299497.0,311815.0,282311.0,2020-05-21,en
507,596346.0,433125.0,196689.0,302809.0,313412.0,269238.0,2020-05-22,en
508,645062.0,475945.0,200299.0,317238.0,320737.0,270329.0,2020-05-23,en
509,675922.0,480442.0,197120.0,333407.0,328258.0,270969.0,2020-05-24,en
510,666139.0,484853.0,205738.0,332504.0,328629.0,292392.0,2020-05-25,en
511,614733.0,442523.0,201375.0,344529.0,321574.0,295170.0,2020-05-26,en
512,599479.0,432418.0,193154.0,325374.0,315847.0,276195.0,2020-05-27,en
513,619391.0,445740.0,191523.0,308734.0,313432.0,275544.0,2020-05-28,en
514,621236.0,445902.0,189168.0,294121.0,297706.0,275448.0,2020-05-29,en
515,607917.0,435961.0,196172.0,297061.0,289834.0,275542.0,2020-05-30,en
516,628006.0,459582.0,207622.0,298674.0,300107.0,281463.0,2020-05-31,en
517,600886.0,420098.0,204588.0,282576.0,284514.0,282711.0,2020-06-01,en
518,549596.0,387961.0,198624.0,269396.0,274608.0,275879.0,2020-06-02,en
519,559479.0,414429.0,196881.0,276803.0,279240.0,271384.0,2020-06-03,en
520,560517.0,415620.0,197582.0,286812.0,292222.0,280755.0,2020-06-04,en
521,560394.0,425749.0,195868.0,285786.0,278336.0,264578.0,2020-06-05,en
522,600841.0,469719.0,208749.0,298688.0,287821.0,261160.0,2020-06-06,en
523,629685.0,540835.0,212796.0,335174.0,301485.0,270947.0,2020-06-07,en
524,593021.0,709620.0,207792.0,305524.0,298824.0,277733.0,2020-06-08,en
525,601580.0,510857.0,205505.0,314747.0,298094.0,271430.0,2020-06-09,en
526,592252.0,470180.0,211212.0,310084.0,311634.0,280119.0,2020-06-10,en
527,578773.0,475224.0,208071.0,310460.0,298764.0,281192.0,2020-06-11,en
528,666812.0,506385.0,201693.0,312601.0,299914.0,283278.0,2020-06-12,en
529,644152.0,479628.0,188257.0,306184.0,322992.0,274260.0,2020-06-13,en
530,658505.0,508150.0,193475.0,307734.0,343838.0,275773.0,2020-06-14,en
531,648354.0,461652.0,201669.0,300637.0,322515.0,289117.0,2020-06-15,en
532,609200.0,422005.0,195691.0,297494.0,304340.0,284035.0,2020-06-16,en
533,601824.0,424044.0,191593.0,298277.0,301901.0,269505.0,2020-06-17,en
534,693253.0,440763.0,187856.0,285797.0,301673.0,269865.0,2020-06-18,en
535,920436.0,445415.0,187645.0,298369.0,295187.0,264095.0,2020-06-19,en
536,853480.0,440933.0,185838.0,286641.0,291977.0,309859.0,2020-06-20,en
537,838201.0,479656.0,195463.0,296969.0,305484.0,298070.0,2020-06-21,en
538,744432.0,520241.0,191886.0,298076.0,295848.0,273828.0,2020-06-22,en
539,672775.0,521569.0,184327.0,290204.0,291164.0,263774.0,2020-06-23,en
540,649475.0,443139.0,179210.0,278594.0,289501.0,255377.0,2020-06-24,en
541,655698.0,417981.0,178291.0,330188.0,282065.0,256315.0,2020-06-25,en
542,600759.0,414559.0,181487.0,283321.0,283591.0,260719.0,2020-06-26,en
543,642206.0,442939.0,184127.0,294807.0,283003.0,261276.0,2020-06-27,en
544,668214.0,451069.0,187148.0,309768.0,298539.0,270334.0,2020-06-28,en
545,623488.0,425758.0,190503.0,299498.0,297817.0,269306.0,2020-06-29,en
546,610052.0,407056.0,186051.0,288403.0,286108.0,259239.0,2020-06-30,en
547,593850.0,402806.0,184487.0,279129.0,285406.0,261085.0,2020-07-01,en
548,583857.0,406428.0,187631.0,279738.0,284127.0,258739.0,2020-07-02,en
549,577641.0,410708.0,190412.0,272200.0,276464.0,247710.0,2020-07-03,en
550,784980.0,418749.0,181593.0,275754.0,285058.0,242296.0,2020-07-04,en
551,632505.0,452583.0,181330.0,302551.0,289775.0,257938.0,2020-07-05,en
552,612334.0,430242.0,186129.0,296046.0,298360.0,265846.0,2020-07-06,en
553,576002.0,414734.0,183842.0,287939.0,291696.0,261930.0,2020-07-07,en
554,575019.0,417627.0,185688.0,280613.0,300916.0,267243.0,2020-07-08,en
555,566912.0,415347.0,188901.0,282063.0,293453.0,270935.0,2020-07-09,en
556,563636.0,428490.0,179885.0,279902.0,286931.0,262515.0,2020-07-10,en
557,601989.0,439263.0,187734.0,286233.0,285717.0,264447.0,2020-07-11,en
558,617291.0,446123.0,184537.0,295499.0,291479.0,268880.0,2020-07-12,en
559,588436.0,417344.0,183545.0,288659.0,284439.0,266715.0,2020-07-13,en
560,577066.0,408335.0,182007.0,287397.0,277595.0,266386.0,2020-07-14,en
561,569754.0,400716.0,185327.0,282676.0,290462.0,270063.0,2020-07-15,en
562,562071.0,405009.0,182872.0,285588.0,295425.0,269522.0,2020-07-16,en
563,574316.0,416188.0,182081.0,279058.0,303087.0,289123.0,2020-07-17,en
564,619412.0,435197.0,183362.0,287354.0,297508.0,274073.0,2020-07-18,en
565,646185.0,452767.0,190973.0,298599.0,300837.0,287398.0,2020-07-19,en
566,586620.0,432504.0,209826.0,287557.0,404534.0,274024.0,2020-07-20,en
567,572780.0,408418.0,216539.0,281686.0,350665.0,283177.0,2020-07-21,en
568,572825.0,405859.0,210936.0,274916.0,323608.0,271149.0,2020-07-22,en
569,564565.0,427510.0,206641.0,289360.0,326180.0,288236.0,2020-07-23,en
570,558753.0,436417.0,194481.0,282635.0,314670.0,277508.0,2020-07-24,en
571,598384.0,452686.0,190298.0,291375.0,310314.0,276284.0,2020-07-25,en
572,622175.0,498204.0,193454.0,314590.0,320782.0,279601.0,2020-07-26,en
573,592614.0,459566.0,193289.0,310402.0,324122.0,283379.0,2020-07-27,en
574,560556.0,427330.0,190150.0,298282.0,310703.0,293879.0,2020-07-28,en
575,551712.0,423957.0,180633.0,287546.0,295952.0,279769.0,2020-07-29,en
576,523029.0,393865.0,178781.0,274838.0,293686.0,259657.0,2020-07-30,en
577,510903.0,398129.0,175175.0,267874.0,281875.0,256896.0,2020-07-31,en
578,546717.0,407622.0,180937.0,276438.0,281884.0,254941.0,2020-08-01,en
579,617258.0,456477.0,192852.0,305254.0,326453.0,266529.0,2020-08-02,en
580,549660.0,428154.0,181491.0,291722.0,295594.0,268929.0,2020-08-03,en
581,541184.0,395622.0,194169.0,289883.0,282588.0,270361.0,2020-08-04,en
582,524179.0,410977.0,184367.0,313756.0,275847.0,254852.0,2020-08-05,en
583,515651.0,396075.0,177684.0,292193.0,273853.0,252306.0,2020-08-06,en
584,572913.0,404201.0,174391.0,284637.0,263120.0,250828.0,2020-08-07,en
585,589899.0,415660.0,175283.0,286652.0,268432.0,253780.0,2020-08-08,en
586,633420.0,447242.0,185245.0,310462.0,293941.0,269037.0,2020-08-09,en
587,577625.0,415072.0,187033.0,304466.0,278785.0,274783.0,2020-08-10,en
588,571339.0,383592.0,176594.0,286203.0,267170.0,260654.0,2020-08-11,en
589,529689.0,382756.0,175097.0,277811.0,262681.0,253096.0,2020-08-12,en
590,540850.0,422589.0,182488.0,279593.0,262367.0,253516.0,2020-08-13,en
591,573005.0,435769.0,195857.0,273307.0,256666.0,252181.0,2020-08-14,en
592,589249.0,437022.0,172267.0,278505.0,257996.0,252359.0,2020-08-15,en
593,631870.0,468041.0,181188.0,300157.0,276879.0,255070.0,2020-08-16,en
594,570925.0,442438.0,178558.0,285717.0,272462.0,261912.0,2020-08-17,en
595,537662.0,411617.0,181770.0,282154.0,276243.0,292830.0,2020-08-18,en
596,530231.0,396520.0,178591.0,286675.0,275058.0,265228.0,2020-08-19,en
597,542127.0,406031.0,176172.0,282660.0,276911.0,265197.0,2020-08-20,en
598,560635.0,419672.0,174493.0,328879.0,270572.0,262727.0,2020-08-21,en
599,574110.0,452080.0,170178.0,292585.0,270898.0,248578.0,2020-08-22,en
600,664603.0,510037.0,183884.0,341826.0,283231.0,262486.0,2020-08-23,en
601,590382.0,462814.0,183529.0,313035.0,278284.0,272978.0,2020-08-24,en
602,554502.0,427514.0,180217.0,297194.0,278283.0,263207.0,2020-08-25,en
603,547687.0,411451.0,184320.0,299714.0,289848.0,267655.0,2020-08-26,en
604,598234.0,436179.0,180446.0,305912.0,299012.0,275409.0,2020-08-27,en
605,583513.0,473342.0,180282.0,308954.0,309102.0,267993.0,2020-08-28,en
606,619698.0,512033.0,174113.0,319096.0,297098.0,254454.0,2020-08-29,en
607,614094.0,521211.0,183002.0,325456.0,305352.0,265706.0,2020-08-30,en
608,564989.0,477928.0,179706.0,349216.0,302901.0,271115.0,2020-08-31,en
609,525747.0,437969.0,175400.0,290101.0,290375.0,260999.0,2020-09-01,en
610,562534.0,472137.0,189873.0,289705.0,285245.0,263759.0,2020-09-02,en
611,579802.0,482017.0,183013.0,283144.0,273977.0,256253.0,2020-09-03,en
612,937660.0,466790.0,174618.0,277917.0,264102.0,257519.0,2020-09-04,en
613,557165.0,493017.0,165688.0,280817.0,263614.0,244851.0,2020-09-05,en
614,597911.0,503237.0,181707.0,299412.0,278357.0,260576.0,2020-09-06,en
615,593411.0,502205.0,187140.0,306276.0,292497.0,277919.0,2020-09-07,en
616,592789.0,464113.0,190257.0,297086.0,297427.0,294653.0,2020-09-08,en
617,558459.0,439656.0,190146.0,286340.0,292395.0,263406.0,2020-09-09,en
618,533869.0,442091.0,189834.0,300235.0,282260.0,269368.0,2020-09-10,en
619,551102.0,443160.0,182952.0,290063.0,291714.0,284074.0,2020-09-11,en
620,569140.0,514233.0,177368.0,298994.0,272327.0,292289.0,2020-09-12,en
621,597732.0,527609.0,189361.0,317294.0,297376.0,330013.0,2020-09-13,en
622,555787.0,461613.0,193358.0,300752.0,284489.0,342365.0,2020-09-14,en
623,547149.0,435899.0,195109.0,285019.0,269657.0,345541.0,2020-09-15,en
624,564563.0,441119.0,194965.0,290128.0,292494.0,349487.0,2020-09-16,en
625,624068.0,452844.0,196055.0,295072.0,379309.0,355577.0,2020-09-17,en
626,569185.0,450501.0,180843.0,283473.0,308461.0,341053.0,2020-09-18,en
627,574136.0,454636.0,171624.0,277056.0,284730.0,328994.0,2020-09-19,en
628,577723.0,480571.0,181938.0,304468.0,297255.0,352611.0,2020-09-20,en
629,547600.0,449476.0,196800.0,330991.0,328324.0,425673.0,2020-09-21,en
630,534797.0,431356.0,193699.0,296290.0,304287.0,403416.0,2020-09-22,en
631,547914.0,429396.0,195313.0,296951.0,297716.0,392555.0,2020-09-23,en
632,504722.0,419827.0,193110.0,280604.0,288579.0,387296.0,2020-09-24,en
633,533702.0,415253.0,182299.0,273958.0,275776.0,356967.0,2020-09-25,en
634,575589.0,447194.0,174720.0,274776.0,289442.0,349355.0,2020-09-26,en
635,597493.0,446488.0,182504.0,297837.0,328014.0,352996.0,2020-09-27,en
636,558404.0,419589.0,186677.0,286162.0,413880.0,367672.0,2020-09-28,en
637,538741.0,414173.0,184580.0,281204.0,376193.0,346283.0,2020-09-29,en
638,505679.0,403190.0,177732.0,268546.0,344685.0,329237.0,2020-09-30,en
639,549661.0,443563.0,182929.0,265176.0,318561.0,320332.0,2020-10-01,en
640,559391.0,472584.0,183304.0,267526.0,305440.0,306748.0,2020-10-02,en
641,626321.0,494909.0,204126.0,274832.0,323674.0,306219.0,2020-10-03,en
642,580498.0,505204.0,198661.0,298240.0,345671.0,317163.0,2020-10-04,en
643,543124.0,455552.0,199474.0,293455.0,337308.0,342322.0,2020-10-05,en
644,543979.0,450132.0,206225.0,291660.0,368992.0,335757.0,2020-10-06,en
645,551883.0,451814.0,204460.0,312463.0,391508.0,347364.0,2020-10-07,en
646,548111.0,437866.0,194469.0,307333.0,359325.0,346921.0,2020-10-08,en
647,549866.0,453664.0,193003.0,303527.0,337353.0,338806.0,2020-10-09,en
648,573696.0,481815.0,189732.0,297292.0,342891.0,322868.0,2020-10-10,en
649,607553.0,493488.0,196528.0,313651.0,354758.0,327941.0,2020-10-11,en
650,570477.0,471899.0,204840.0,314978.0,367217.0,358638.0,2020-10-12,en
651,545156.0,449746.0,197821.0,309173.0,345762.0,351641.0,2020-10-13,en
652,544550.0,432731.0,195560.0,312125.0,324003.0,359888.0,2020-10-14,en
653,582124.0,449374.0,212988.0,374069.0,317205.0,357103.0,2020-10-15,en
654,557345.0,443953.0,193764.0,311039.0,306850.0,357304.0,2020-10-16,en
655,598822.0,474697.0,201068.0,301380.0,308343.0,325708.0,2020-10-17,en
656,630550.0,501201.0,208287.0,317888.0,324061.0,337659.0,2020-10-18,en
657,594904.0,461655.0,209320.0,326695.0,320069.0,368460.0,2020-10-19,en
658,587833.0,445801.0,205222.0,317761.0,303430.0,395726.0,2020-10-20,en
659,604740.0,461791.0,212468.0,309704.0,303177.0,415326.0,2020-10-21,en
660,591360.0,461720.0,203308.0,305099.0,299541.0,387076.0,2020-10-22,en
661,565997.0,442960.0,193830.0,293067.0,284664.0,359758.0,2020-10-23,en
662,624860.0,493278.0,203847.0,295115.0,291602.0,349395.0,2020-10-24,en
663,664252.0,519141.0,211972.0,320268.0,315155.0,377112.0,2020-10-25,en
664,638995.0,473435.0,210559.0,321353.0,318187.0,368337.0,2020-10-26,en
665,642661.0,467332.0,212845.0,322215.0,311427.0,356823.0,2020-10-27,en
666,646344.0,467250.0,212394.0,316948.0,304233.0,365295.0,2020-10-28,en
667,721304.0,492305.0,219301.0,320974.0,296412.0,361114.0,2020-10-29,en
668,867182.0,510340.0,221715.0,327022.0,282845.0,331586.0,2020-10-30,en
669,1117482.0,583725.0,232379.0,321476.0,275057.0,322997.0,2020-10-31,en
670,930723.0,579035.0,232336.0,334963.0,288532.0,332296.0,2020-11-01,en
671,689217.0,460091.0,204672.0,321028.0,302914.0,338976.0,2020-11-02,en
672,585278.0,415613.0,194806.0,306610.0,284205.0,325173.0,2020-11-03,en
673,510774.0,366459.0,176784.0,283251.0,252616.0,319058.0,2020-11-04,en
674,546713.0,397983.0,187694.0,303257.0,269218.0,326246.0,2020-11-05,en
675,562683.0,402971.0,189635.0,293055.0,266760.0,324841.0,2020-11-06,en
676,597305.0,426832.0,175252.0,287866.0,278699.0,292949.0,2020-11-07,en
677,595852.0,450381.0,295744.0,309198.0,294867.0,303935.0,2020-11-08,en
678,574448.0,422974.0,285270.0,326070.0,299348.0,331252.0,2020-11-09,en
